,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
43793,786714824,book,paperback,Rape: A Love Story (Papel de liar),Joyce Carol Oates,Da Capo Press," Teena Maguire should not have tried to shortcut her way home that Fourth of July. Not after midnight, not through Rocky Point Park. Not the way she was dressed in a tank top, denim cutoffs, and high-heeled sandals. Not with her twelve-year-old daughter Bethie. Not with packs of local guys running loose on hormones, rage, and alcohol. A victim of gang rape, left for dead in the park boathouse, the once vivacious Teena can now only regret that she has survived. At a relentlessly compelling pace punctuated by lonely cries in the night and the whisper of terror in the afternoon, Joyce Carol Oates unfolds the story of Teena and Bethie, their assailants, and their unexpected, silent champion, a man who knows the meaning of justice. And love.",$12.81,3.7
43794,1107632048,book,paperback,Peaceland: Conflict Resolution and the Everyday Politics of International Intervention (Problems of International Politics),SÃ©verine Autesserre,Cambridge University Press," - Winner of the 2016 Best Book of the Year Award, International Studies Association- Winner of the 2015 Yale H. Ferguson Award, International Studies Association- Honorable mention, 2015 Chadwick F. Alger Prize, International Studies Association- Honorable mention, 2014 Book of the Year, African ArgumentsThis book suggests a new explanation for why international peace interventions often fail to reach their full potential. Based on several years of ethnographic research in conflict zones around the world, it demonstrates that everyday elements - such as the expatriates' social habits and usual approaches to understanding their areas of operation - strongly influence peacebuilding effectiveness. Individuals from all over the world and all walks of life share numerous practices, habits, and narratives when they serve as interveners in conflict zones. These common attitudes and actions enable foreign peacebuilders to function in the field, but they also result in unintended consequences that thwart international efforts. Certain expatriates follow alternative modes of thinking and acting, often with notable results, but they remain in the minority. Through an in-depth analysis of the interveners' everyday life and work, this book proposes innovative ways to better help host populations build a sustainable peace.",$28.48,5.0
43795,1475986203,book,paperback,Death Never Sleeps: A Novel,E. J. Simon,iUniverse," Alex Nicholas was the consummate Queens bookie: fast cars, faster women, and friends in all the wrong places. But Alex had a secret, unknown to everyone, even his straight-arrow CEO brother, Michael. The hours Alex spent alone working on his computer had led to an astounding discovery, one that would forever forge a link between the brothers. E.J. Simon's fast-paced, unexpected thriller, Death Never Sleeps, begins at the end of Alex's life, gunned down in his favorite restaurant in Queens, N.Y. It looks like just another Mob hit--or was it? Alex's death forces Michael to return to his borough roots. Colorful characters and frightening business ""partners"" reach out to him as Alex's questionable past begins to surface. Trouble is clawing its way toward him when Michael gets a message from someone he never thought would contact him--Alex himself. Convinced it must be a trick of the Internet or some malicious hacker, Michael ignores it. But as the death toll continues to rise and a disembodied voice invades his bedroom, Michael starts to suspect his brother was more than a former athlete who fell in with a bad crowd. Could Alex's gamble to live forever have forged a link between artificial intelligence and something--more? As Michael races the clock to solve the mystery of his brother's murder and keep himself and his family from being killed he falls deeper down the rabbit hole. Will his virtually resurrected brother be a force for good as Alex's ability to manipulate our technological world grows? And if he grows too big, will there still be time to hit the escape key? Although the story tackles many serious issues, the scenes take place not only in New York City but in exotic locations such as Paris, Saint-Tropez, Rome - and in some of the world's finest restaurants. ",,4.2
43796,1530563208,book,paperback,After the Fall: Jason's Tale,David E. Nees,CreateSpace Independent Publishing Platform," Best Selling Debut Novel that quickly rose to #1 in Dystopian andPost Apocalyptic genres after its release; two months in Top 100 BestSellers!In a world without power, Jason must fight for survival as he heads to the wilds of the Appalachian Mountains.An electromagnetic pulse attack on the United States shuts down all power, communications and transportation. With no food deliveries, no vehicles working, society begins to unravel.Starvation and death begin to reign and panic leads to violence. Marauding gangs roam the countryside, stealing, killing or worse and cities begin to wall themselves off from the danger outside.As society breaks down, Jason heads to the Appalachian Mountains to avoid the growing anarchy, hoping to wait out the chaos. The gangs threaten but loneliness becomes his biggest enemy as the solitude envelopes him. In a secluded mountain valley he finds a woman, Anne, and her two daughters struggling to survive. They are near starvation when Jason shows up.Violence soon follows him. Survival will mean fighting...and killing. The power hasn't returned, the country is still shattered and Jason and Anne must struggle for a new life in a dangerous world.If you like ""One Second After"" and other survival/post-apocalyptic stories, you will enjoy this personal story of trying to survive and thrive after an EMP attack. ",$12.99,4.3
43797,1906032246,book,paperback,The Bromley Boys: The True Story of Supporting the Worst Football Team in Britain,Dave Roberts,Anova Books," In the late 1960s, in the warm glow of England winning the World Cup, Dave Roberts, like most teenage boys his age, was soccer mad. There was just one difference: rather than supporting the likes of soccer teams Arsenal or Manchester United, Dave’s team of choice was the ever so slightly less glamorous Bromley Football Club—one of the last genuinely amateur soccer teams left, fighting for survival in the lowest non-league division. This tale chronicles Bromley’s worst ever season. Dave turns up to each match with his soccer cleats in his bag, just in case the team is a player short; the team misses so many goals that in one match, the taunting opposition fans actually lose count of the score. The Bromley Boys is the touching true story about supporting a club through thin and even thinner: proof that the more a team may lose on the field, the more there is to gain on the terraces.",$15.95,5.0
43798,1844078892,book,paperback,Tourism and Poverty Reduction: Pathways to Prosperity (Tourism Environment and Development),"Jonathan Mitchell, Caroline Ashley",Routledge,,,
43799,1540301907,book,paperback,Dissent,"P. J. Dean, Kirsten McKenzie, Dafeenah Jameel",CreateSpace Independent Publishing Platform," Second in a standalone series!                  Nobility of different lands. Members of rival religions. Subjected to hostility due to those distinctions. With intolerance their only common ground, will it be enough to foster true love between strangers in a crucial marriage during turbulent times?Awa is Wolof. A noblewoman from the elite class of the Jolof Kingdom in West Africa. She is the respectful, but willful, daughter of a diplomatic family living at the 16th-century French court. A family of Roman Catholic converts.Blaise is French, a nobleman from an esteemed family from Orléans. A womanizer. A wastrel. A wild card. A Huguenot. Has disdain for Roman Catholics.Can this pair triumph over ignorance, both religious and racial, when outside forces and personal fears could destroy something potentially wonderful?Extensively researched, this romance contains the sweeping scope of the historical romances readers used to like getting lost in.And it's got a bonus: The setting is not Regency England!",$15.00,4.7
43800,9814451509,book,paperback,Understanding Markov Chains: Examples and Applications (Springer Undergraduate Mathematics Series),Nicolas Privault,Springer,,,
43801,984183523,book,paperback,Case Interview Secrets: A Former McKinsey Interviewer Reveals How to Get Multiple Job Offers in Consulting,Victor Cheng,Innovation Press," In Case Interview Secrets, you'll discover step-by-step instructions on how to dominate what many consider to be the most complex, most difficult, and most intimidating corporate job interview in the world—the infamous case interview. Victor Cheng, a former McKinsey management consultant, reveals his proven, insider's method for acing the case interview. Having personally secured job offers from McKinsey, Bain & Company, Monitor, L.E.K, Oliver Wyman, and A.T. Kearney, he has also been a McKinsey case interviewer—providing you with a hands-on, real-world perspective on what it really takes to land job offers. Cheng’s protégées work in all the major strategy management consulting firms, including McKinsey, The Boston Consulting Group, Bain & Company, Monitor Company, A.T. Kearny, Oliver Wyman, L.E.K, Roland Berger, Accenture, and Deloitte, as well as in the strategic planning departments of numerous Fortune 500 companies. Whether you’re an undergraduate, MBA, PhD, or experienced-hire applicant candidate, you’ll discover:  What case interviewers really say about you behind closed doors but wouldn’t dare tell you—until now The subtle yet specific performance differences that separate those who get management consulting offers from those who don’t The 10 biggest mistakes candidates make in case interviews (and how to avoid them) The 3 specific things interviewers expect in the first 5 minutes of a case that often decide the outcome on the spot An insider’s take on what interviewers really look for and why—and how to give them what they want ",$17.90,4.5
43802,143034901,book,paperback,The Shadow of the Wind,"Carlos Ruiz ZafÃ³n, Lucia Graves",Penguin Books,,,
43803,1783753374,book,paperback,The Swan Daughter (The Daughters of Hastings Trilogy),Carol McGrath,Accent Press (UK),"  'A wise and lyrical evocation of the lives of women in the aftermath of the Norman Conquest, and high romance in the true sense of the word. A captivating read. -- Sarah Bower, author of The Needle in the Blood and The Book of Love  A marriage made in Heaven or Hell. 1075 and Dowager Queen Edith has died. Gunnhild longs to leave Wilton Abbey but is her suitor Breton knight Count Alain of Richmond interested in her inheritance as the daughter of King Harold and Edith Swan-Neck or does he love her for herself? And is her own love for Count Alain an enduring love or has she made a mistake? The Swan Daughter is a true 11th C tale of elopement and a love triangle by best-selling author of The Handfasted Wife, Carol McGrath.",,4.4
43804,192897323X,book,paperback,Woman Justice,Rosalyn Wraight,Don't Waste Daylight," What happens to all those characters a novelist creates? Could it be that they exist in an alternate plane? Could they be capable of returning to the writer, demanding a better, more fulfilling existence? This seems to be reality for Emily Decker, lauded mystery writer, when she is confronted by Milicent Baylor. In her effort to get Milicent's existence past the burgeoning state, Emily writes a series of erotic stories, set in varying localesfrom Alaska to Timbuktu. Each word, each sentence that Emily writes, makes Milicent stronger, more viable, more real. Emily places herself in these torrid tales and follows her character's regeneration. As Milicent grows in strength and character, Emily realizes she is falling in love with her own creation. But all is not well in the real world... The book opens with a police investigation into a pile of bones found in the woods. Detective Laura McCallister intends to solve the riddle. Whose bones are they? What do they have to do with Emily? What do they have to do with Milicent? How do Emily's father and housekeeper fit into this twisted scenario? Is anything as it appears to be? Rosalyn Wraight has written more than just an engrossing novel. She has managed to weave three storylines into one seamless tale: a murder mystery, a love story, and an erotic adventure that stretches all over the globe.   Sample chapters are available on LesbianWriter.com.",$11.99,3.9
43805,1628301147,book,paperback,Highland Seer,Willa Blair,"The Wild Rose Press, Inc. (Faery Rose)"," Highland Talents Series Book 2 Donal MacNabb is loyal to his adopted Lathan clan, yet he resents being a pawn in their treaty negotiations with the struggling MacKyries. The MacKyrie clan needs his skills as an arms master, but its Laird is bartering for more than Donal is prepared to give.Ellie MacKyrie knows the Lathan treaty will help protect her clan from the neighbor determined to seize her holdings any way he can--including forcing her into marriage. But she has another reason to want the Lathan alliance. She has Seen the stubborn Donal MacNabb reaching for her in her dreams.While Donal fights to save a clan in trouble, his desire for the MacKyrie Seer wars with his obligation to his Laird. Before she is forced into a marriage that will destroy her clan, Ellie must find the heart behind Donal's gruff exterior and convince him he is the man of her dreams.",$15.99,4.3
43806,1908724617,book,paperback,"So Far, So Good... So Megadeth!",Martin Popoff,Wymer Publishing,,$19.35,
43807,1626399719,book,paperback,Summer's Cove (Cape End Romance),Aurora Rey,Bold Strokes Books," Emerson Lange knows that life comes with no guarantees. After her parents’ unexpected deaths, she drops out of medical school and moves to Provincetown to pursue her real passion―art. Darcy Belo is also no stranger to life’s unexpected twists and turns. She never expected to become a single mother at twenty-two, but she has no regrets over moving back home or the life she’s built with her son.  A chance meeting at a wedding sparks an instant attraction between them, but pursuing it is not without complications. Neither woman is looking for love, but when their summer romance reveals the promise of so much more, each of them must confront their notions of love, the future, and what it means to be a family.",$16.95,4.6
43808,1849010986,book,paperback,The Compassionate Mind (Compassion Focused Therapy),Paul Gilbert,Constable,,,
43809,1430265744,book,paperback,"Pro JavaFX 8: A Definitive Guide to Building Desktop, Mobile, and Embedded Java Clients","Johan Vos, Weiqi Gao, James Weaver, Stephen Chin, Dean Iverson",Apress,,,
43810,1939870399,book,paperback,Secrets Behind the Collar,C. P. Holsinger,Foremost Press,,,
43811,1976137403,book,paperback,One Hundred Proofs That the Earth Is Not a Globe,William Carpenter,CreateSpace Independent Publishing Platform,,,
43812,1508584842,book,paperback,Angelea's Dreams of Yesterday,Linda L. Picl,CreateSpace Independent Publishing Platform," Nothing short of a miracle will convince Angelea she’s the person everyone claims she is. She thought she was just waking up from a nightmare, but her nightmare is just beginning. Her doctor tells her she’s someone named Angel Bennett, someone she’s never heard of and the bruises on her body tell her something horrendous has happened to her, but what? That’s something no one can figure out. Nate Matthews knows who Angelea really is. She’s his lover and he’d hoped his future wife. But when she awakens in the hospital after a routine surgery and she claims she’s married to a man named Alexander from a time long ago, he knows they will both be up against something no one has ever had to face before. Maybe something evil. How will he convince the love of his life she is not married to a pirate?",,5.0
43813,022654639X,book,paperback,Lawsuits in a Market Economy: The Evolution of Civil Litigation,Stephen C. Yeazell,University Of Chicago Press,,,
43814,1682812383,book,paperback,One Week to Score,Kate Meader,Entangled Publishing,,,
43815,1566081432,book,paperback,Thirty Short Comedy Plays for Teens: Plays for a Variety of Cast Sizes,Laurie Allen,Meriwether Publishing,,,
43816,739138855,book,paperback,Anscombe's Moral Philosophy,Duncan Richter,Lexington Books,,,
43817,148400518X,book,paperback,365 Days of Happiness: Inspirational Quotes to Live by,"MG Keefe, Various Authors",CreateSpace Independent Publishing Platform,,,
43818,1624870279,book,paperback,California's Child: Inspired by a True Story,L. Michael Rusin,"Kamel Press, LLC",,,
43819,1499764014,book,paperback,The Hound of the Baskervilles: Original and Unabridged (Translate House Classics),Sir Arthur Conan Doyle,CreateSpace Independent Publishing Platform,,,
43820,1943735115,book,paperback,Autopsy,Donte Collins,Button Poetry,,,
43821,743278909,book,paperback,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",Scribner,,,
43822,1540326632,book,paperback,Kindness is Contagious: 100 Stories to Remind You God is Good and So are Most People,Nicole J. Phillips,CreateSpace Independent Publishing Platform,,,
43823,153272876X,book,paperback,Adult Coloring Book: Geometric,Geomancy,CreateSpace Independent Publishing Platform,,,
43824,996584838,book,paperback,The Adventures of Tom Sawyer (Amazon Classics Edition),Mark Twain,Amazon Classics,,,
43825,3492281044,book,paperback,Das Schicksal der Zwerge,Markus Heitz,Piper Verlag Gmbh,,,
43826,1511684461,book,paperback,AutoCAD 2016 For Beginners,CADFolks,CreateSpace Independent Publishing Platform,,,
43827,1932014616,book,paperback,Laura's League: Lesbian Adventure Club: Book 12 (Volume 12),Rosalyn Wraight,Don't Waste Daylight,,,
43828,1788230442,book,paperback,"Love In, Air In",D. M. Williams,Austin,,,
43829,1784770647,book,paperback,The Gambia (Bradt Travel Guide),Philip Briggs,Bradt Travel Guides,,,
43830,199046662,book,paperback,Criminal Law in South Africa Criminal Law in South Africa (Criminal Justice),"Robin Palmer, Dumile Baqwa, Christopher Gevers, Brian Leslie, Anton Steynberg, Shelley Walker, Gerha",Oxford University Press,,,
43831,132907461,book,paperback,"Be Core Ready: Powerful, Effective Steps to Implementing and Achieving the Common Core State Standards",Pam Allyn,Pearson,,,
43832,1500590622,book,paperback,The Paradise Tree: A Novel,Elena Maria Vidal,CreateSpace Independent Publishing Platform,,,
43833,1493523104,book,paperback,The Seven R's of Great Group Work (The Alphabet Sevens),Sue Cowley,CreateSpace Independent Publishing Platform,,,
43834,1925645061,book,paperback,Astounding Frontiers  #1: Give us 10 minutes and we will give you a world,"John C Wright, Patrick S. Baker, Lou Antonelli, Declan Finn, Erin Lale, Sarah Salviander, Ben Wheeler, Nick Cole, Jason Anspach, Cat Leonard",Superversive Press,,,
43835,226768686,book,paperback,Oedipus the King,"Sophocles, David Grene",University Of Chicago Press,,,
43836,553506021,book,paperback,"Star Wars: I, Jedi",Michael A. Stackpole,Bantam Press,,,
43837,692971319,book,paperback,"Spice Up, Slim Down: A guide to adding spice to your diet to improve your health and lose weight","Melina B. Jampolis M.D, Kristina Petersen PhD",Wagging Tail Press,,,
43838,1523803827,book,paperback,Deathly Magic (Here Witchy Witchy) (Volume 2),A. L. Kessler,CreateSpace Independent Publishing Platform,,,
43839,014310862X,book,paperback,I'm Traveling Alone: A Novel,Samuel Bjork,Penguin Books,,,
43840,1934912611,book,paperback,The Frost of Springtime,Rachel L. Demeter,Black Lyon Publishing,,,
43841,415075122,book,paperback,Narrative Comprehension and Film (Sightlines),Edward Branigan,Routledge,,,
43842,1976901251,book,paperback,Fire in His Fury: A Post-Apocalyptic Dragon Romance (Fireblood Dragons),Ruby Dixon,Independently published,,,
43843,1530075580,book,paperback,Amazing Kittens: Adult Coloring Book (Stress Relieving) (Volume 6),"Tali Carmi, Coloring Books For Grownups",CreateSpace Independent Publishing Platform,,,
43844,1481490168,book,paperback,Sven Carter & the Android Army (MAX),Rob Vlock,Aladdin,,,
43845,452295548,book,paperback,My Stroke of Insight: A Brain Scientist's Personal Journey,Jill Bolte Taylor,Penguin Books,,,
43846,162999488X,book,paperback,Hell's Toxic Trio: Defeat the Demonic Spirits that Stall Your Destiny,Ryan LeStrange,Charisma House,,,
43847,044669617X,book,paperback,TrumpNation: The Art of Being The Donald,Timothy L. O'Brien,Grand Central Publishing,,,
43848,1612527655,book,paperback,Angel to the Rescue,Petie McCarty,"Desert Breeze Publishing, Incorporated",,,
43849,1629986763,book,paperback,The Weapon of Prayer: Maximize Your Greatest Strategy Against the Enemy,David Ireland PhD,Charisma House,,,
43850,1944515569,book,paperback,Shitty Printers,"JP Garrigues, Bo Fahs, Blue Star Press",Blue Star Press,,,
43851,997605723,book,paperback,"Too Good To Be True?: How we get to Heaven, What it will be like, And why we can t live without it",James Rochford,New Paradigm Publishing,,,
43852,099909730X,book,paperback,Stretch for Change: How To Improve Your Change Fitness And Thrive In Life,Gustavo Razzetti,Liberationist Press," ""A critical read for any leader to understand the tapestry of our changing times."" ― Charles Adler, Co-founder, Kickstarter ""This book not only lessens our fears of change but gives us the tools to truly harness it for greater productivity and success in the workplace and out of it."" ―Abigail Posner - Head of Strategy, Google""Gustavo's book  offers more than just an approach; it provides a roadmap, actionable tips and exercises to help you get fit for change and to ensure you don't just survive, but that you thrive!"" ― David Jones, Founder and CEO You & Mr. Jones, Founder One Young WorldDo you admire changemakers but have a hard time changing yourself? Is your organization moving slower than you wish?  Do you see change as something threatening? Does your team struggle to embrace change?If you answered yes to any of these questions, this book is for you!Discover how to thrive in our unpredictable world. Re-engage with your passions and unleash your true potential. Stretch for Change explores a new approach to innovation and to solve problems in both your personal and professional lives:Being stuck can do more harm than stretching beyond our comfort zone. Organizations waste time solving insignificant problems. Everyone has the potential to become a changemaker. Accelerating and scaling innovation has less to do with process and more with starting a revolution.The best way to overcome resistance is by using it in our favor rather than resisting it. The book challenges traditional change management theories with a down-to-earth and human-centered approach. Author Gustavo Razzetti, a sought-after expert on innovation and change leadership, provides a pathway to help readers achieve their dreams and join the world of innovators. Choose change, and free yourself to improve your adaptability and problem-solving skills.",$17.50,4.9
43853,1623157846,book,paperback,The Gluten Free Cookbook for Families: Healthy Recipes in 30 Minutes or Less,"Pamela Ellgen, Alice Bast",Rockridge Press,,,
43854,595495885,book,paperback,Southcrop Forest,Lorne Rothman,iUniverse," The trees of Southcrop have made a striking discovery-one that could change the world for all their kind. But they are trapped in a forest fragment and face destruction from human sprawl. They cannot spread their new-found gift across the land.Then Auja, a young oak, finds little Fur amongst her branches. Fur is a legendary creature not seen for a thousand years, a single intelligent being emerged from a colony of caterpillars. Fur is small and meek and slow, but can travel through the forest and talk with trees. Auja persuades the reluctant Fur to help.Fur embarks on a desperate quest to find the source of all tree power-the mysterious Riverside Farm. Here he must gather the trees' great treasure and carry it across Oak River to the forests of Deep Sky.Fur's long trek is fraught with peril as he races to reach Riverside Farm before it is destroyed. Ghoulish enemies hunt him while machines wreak their deadly havoc. Yet Fur's journey is one of enlightenment as he learns about the ecology of his world, the threat of the human species, and finally, the secret of his existence.",$13.95,4.6
43855,766133907,book,paperback,Man's Revealing Hand,Noel Jaquin,"Kessinger Publishing, LLC",,,
43856,1986756173,book,paperback,Curse of the Gargoyle (Cursed MacKinnons) (Volume 1),Tara Nina,CreateSpace Independent Publishing Platform,,,
43857,953159701,book,paperback,River That Knows the Way,Stephanie Sorrell,Gazelle Distribution,,,
43858,380715430,book,paperback,The Mother Tongue - English And How It Got That Way,Bill Bryson,William Morrow Paperbacks,,,
43859,1602829535,book,paperback,Light,Nathan Burgoine,Bold Strokes Books,,,
43860,259037591,book,paperback,"ScÃ¨nes de la Vie PrivÃ©e Et Publique des Animaux: Ãtudes de Moeurs Contemporaines par MM. De Balzac, George Sand, Charles Nodier, Stahl, J. Janin, P. ... Etc (Classic Reprint) (French Edition)",J. J. Grandville,Forgotten Books,,,
43861,142000671,book,paperback,Of Mice and Men (Steinbeck Centennial Edition),John Steinbeck,Penguin,,,
43862,039391190X,book,paperback,"Give Me Liberty! An American History, Vol. 1",Eric Foner,W. W. Norton & Company,,,
43863,671038540,book,paperback,What's Eating Gilbert Grape,Peter Hedges,Simon & Schuster," Just about everything in Endora, Iowa (pop. 1,091 and dwindling) is eating Gilbert Grape, a twenty-four-year-old grocery clerk who dreams only of leaving. His enormous mother, once the town sweetheart, has been eating nonstop ever since her husband's suicide, and the floor beneath her TV chair is threatening to cave in. Gilbert's long-suffering older sister, Amy, still mourns the death of Elvis, and his knockout younger sister has become hooked on makeup, boys, and Jesus -- in that order. But the biggest event on the horizon for all the Grapes is the eighteenth birthday of Gilbert's younger brother, Arnie, who is a living miracle just for having survived so long. As the Grapes gather in Endora, a mysterious beauty glides through town on a bicycle and rides circles around Gilbert, until he begins to see a new vision of his family and himself....  With this wry portrait of small-town Iowa -- and a young man's life at the crossroads -- Peter Hedges created a classic American novel ""charged with sardonic intelligence"" (Washington Post Book World).",$13.60,4.3
43864,687494303,book,paperback,Christianity and World Religions - Participant's Book: Wrestling with Questions People Ask,Adam Hamilton,Abingdon Press,,,
43865,1683901436,book,paperback,The Mouse and the Mallet: The Story of Walt Disney's Hectic Half-Decade in the Saddle,"Scott M. Madden, Bob McLain, Jim Korkis",Theme Park Press,,,
43866,080240586X,book,paperback,Cowgirl Trail (The Texas Trail Series),Susan Page Davis,River North,,,
43867,985194014,book,paperback,How to Die Well,"Bill Breedlove, Mari Lowery",Bad Moon Books,,,
43868,1921364599,book,paperback,Smoke Signals: Selected Writing,Simon Chapman,Darlington Press,,,
43869,1449725015,book,paperback,Up From Down: A True Story Of Recovery From Addiction,Ted Adamson,WestBow Press,,,
43870,1623708427,book,paperback,The Last Great Adventure of the PB & J Society,Janet Sumner Johnson,Capstone Young Readers,,,
43871,1477117350,book,paperback,Girl," You Ain't Gonna Make It""",": So They Said""",,,
43872,865344019,book,paperback,"Billy The Kid, The Legend of El Chivato",Elizabeth Fackler-Sinkovitz,Sunstone Press,,,
43873,1621574954,book,paperback,Time to Get Tough: Make America Great Again!,Donald J. Trump,Regnery Publishing,,,
43874,679722165,book,paperback,Video Night in Kathmandu: And Other Reports from the Not-So-Far East,Pico Iyer,Vintage,,,
43875,1494395592,book,paperback,The Rebirth of the American Dream: How Abolishing the Current Tax Code and the IRS will lead to the Next Huge Economic Growth Boom! (The Next America) (Volume 2),Don Allen Holbrook,CreateSpace Independent Publishing Platform,,,
43876,1438252765,book,paperback,Sathya Sai Baba - The Christ Of Our Days,Vladimir Antonov,CreateSpace,,,
43877,1593276672,book,paperback,"The Maker's Guide to the Zombie Apocalypse: Defend Your Base with Simple Circuits, Arduino, and Raspberry Pi",Simon Monk,No Starch Press,,,
43878,1619213494,book,paperback,Killer's Diary,Brian Pinkerton,Samhain Publishing,,,
43879,345803787,book,paperback,Crazy Rich Asians,Kevin Kwan,Anchor,,,
43880,1931261202,book,paperback,"Fate Line: Rudy Styne Quadrilogy, Book IV",Marc J Seifer,Goose River Press,,,
43881,1105473473,book,paperback,Poetry Books Don't Sell!,,lulu.com,,,
43882,1640456430,book,paperback,Vermyear Academy,A K Marcayla,"Litfire Publishing, LLC",,,
43883,812976193,book,paperback,How to Stay Bitter Through the Happiest Times of Your Life,Anita Liberty,Villard,,,
43884,954831888,book,paperback,E-luv: An Internet Romance,Dave Roberts,The Friday Project Limited,,,
43885,142001104,book,paperback,The Art of Possibility: Transforming Professional and Personal Life,"Rosamund Stone Zander, Benjamin Zander",Penguin Books,,,
43886,1932014527,book,paperback,Most Unlikely and the Angry Arsonist: Lesbian Adventure Club: Book 14.5,Rosalyn Wraight,Don't Waste Daylight,,,
43887,1466909870,book,paperback,Myiah's Rainbow Dress: A Dress That Tells the Story of a Nation,Tammarra Forbes,Trafford,,,
43888,1910198803,book,paperback,BRITANNIA: Part II: The Watchmen,"Richard Denham, M J Trow",Thistle Publishing,,,
43889,1944937161,book,paperback,Do It,Riana Moller,One Peace Books,,,
43890,1781323216,book,paperback,The Last Campaign of Marianne Tambour: A Novel of Waterloo,David Ebsworth,Silverwood Books,,,
43891,1772263966,book,paperback,"The Preschooler's Handbook: Bilingual (English / Mandarin) (Ying yu - è±è¯­ / Pu tong hua- æ®éè©±) ABC's, Numbers, Colors, Shapes, Matching, School, ... that every Kid should Know (Chinese Edition)","Dayna Martin, A.R. Roumanis",Engage Books,,,
43892,575091398,book,paperback,Purification. David Moody (Autumn 3),David Moody,Gollancz,,,
43893,989346951,book,paperback,"Design for a Living Planet: Settlement, Science, and the Human Future","Michael W. Mehaffy, Nikos A. Salingaros",Sustasis Foundation,,,
43894,1483418022,book,paperback,Grade Transformer for the Modern Student: Upper High School Edition,Barbara Dianis Ma Ed,Lulu Publishing Services,,,
43895,1500714321,book,paperback,The Substitute: The Wedding Pact #1 (Volume 1),Denise Grover Swank,CreateSpace Independent Publishing Platform," Megan Vandemeer meant to tell her parents about her broken engagement, but a month and a half later she finds herself boarding a plane home to her wedding. Having stretched avoidance to its limits, it's time to come clean--a terrifying prospect since her mother is sure to blame her rather than her cheating, emotionally frigid ex. A couple of drinks and two Dramamine later, Megan finds herself spilling her sob story to the tall, dark, and handsome stranger in the seat next to her. With only one week left to save his business, Josh McMillan boards a plane to Kansas City in a last-ditch effort, leaving the details to chance. An unexpected answer is delivered in the form of the beautiful brunette beside him. Though she’s completely loopy, her honesty, openness, and humor charm him. So when she passes out before landing, he helps her off the plane--a good deed that leads to a colossal misunderstanding. Her parents assume he’s her fiancé. In a twist of fate, the mix-up might help Josh save his business, so he plays along, figuring he can help Megan too. All he has to do is stage a public break up convincing enough to appease her mother. Josh is only supposed to be a substitute groom, but the more time he and Megan spend together, the more their pretend engagement starts to feel real…and the less they want to break it off. Can a relationship that began as a farce turn into happily ever after?",$13.99,4.4
43896,085752075X,book,paperback,Apocalypse Cow,Michael Logan,Transworld Publishers,,,
43897,1501178326,book,paperback,Adultolescence,Gabbie Hanna,Simon & Schuster,,,
43898,1620073951,book,paperback,Stiltskin,Andrew Buckley,Curiosity Quills Press,,,
43899,1451190948,book,paperback,Evidence-Based Practice in Nursing & Healthcare: A Guide to Best Practice 3rd edition,"Bernadette Melnyk PhD  RN  CPNP/NPP  FAAN, Ellen Fineout-Overholt PhD  RN  FNAP  FAAN",LWW,,,
43900,1846944457,book,paperback,"Healing This Wounded Earth: With Compassion, Spirit and the Power of Hope",Eleanor Stoneham,O Books,,,
43901,147677028X,book,paperback,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Jen Kirkman,Simon & Schuster,,,
43902,742529169,book,paperback,Restoring Cursed Earth: Appraising Environmental Policy Reforms in Eastern Europe and Russia,"Matthew R. Auer, Joshua E. Abrams, Ruth Greenspan Bell, Susan Legro, M Cristina Novac",Rowman & Littlefield Publishers,,,
43903,3960960050,book,paperback,Spring in eine PfÃ¼tze: Bunte Ideen fÃ¼r jeden Tag von Viktoria Sarina,ViktoriaSarina,Ce Community Editions,,,
43904,1614279896,book,paperback,A Dictionary of Scripture Proper Names,J. B. Jackson,Martino Fine Books,,,
43905,1442242574,book,paperback,"Privacy in the Age of Big Data: Recognizing Threats, Defending Your Rights, and Protecting Your Family","Theresa Payton, Ted Claypoole, Hon. Howard A. Schmidt",Rowman & Littlefield Publishers,,,
43906,1566081726,book,paperback,Acting Duets for Young Women: 8 to 10 Minute Duo Scenes for Practice and Competition (Theatre Studies),Laurie Allen,Meriwether Publishing,,,
43907,1857444000,book,paperback,Art of Attack in Chess,Ladimir Vukovic,Everyman Chess,,,
43908,615680852,book,paperback,The Darlington Substitution: From the Deed Box of John H Watson MD (Volume 4),Hugh Ashton,Inknbeans Press,,,
43909,1947072064,book,paperback,The Last Friend,Darral Williams,Words Matter Publishing,,,
43910,1545089574,book,paperback,Monster's Children (The Tricksters' War) (Volume 1),Daniel Hansen,CreateSpace Independent Publishing Platform,,,
43911,1973162261,book,paperback,Staying Alive: A Post-Apocalyptic EMP Survival Thriller (The EMP),Ryan Westfield,Independently published,,,
43912,692703950,book,paperback,"Don't Pee in the Wetsuit: A Worldwide Romp Through Grief, Laughter and Forgiveness",Michelle Elaine Kennedy,Don't Pee in the Wetsuit,,,
43913,691156042,book,paperback,The Princeton Guide to Ecology,"Simon A. Levin, Stephen R. Carpenter, H. Charles J. Godfray, Ann P. Kinzig, Michel Loreau, Jonathan ",Princeton University Press,,,
