,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
633,0691157065,book,hardcover,Unnatural Selection,Katrina van Grouw,Princeton University Press," A lavishly illustrated look at how evolution plays out in selective breedingUnnatural Selection is a stunningly illustrated book about selective breeding--the ongoing transformation of animals at the hand of man. More important, it's a book about selective breeding on a far, far grander scale―a scale that encompasses all life on Earth. We'd call it evolution.A unique fusion of art, science, and history, this book celebrates the 150th anniversary of Charles Darwin's monumental work The Variation of Animals and Plants under Domestication, and is intended as a tribute to what Darwin might have achieved had he possessed that elusive missing piece to the evolutionary puzzle―the knowledge of how individual traits are passed from one generation to the next. With the benefit of a century and a half of hindsight, Katrina van Grouw explains evolution by building on the analogy that Darwin himself used―comparing the selective breeding process with natural selection in the wild, and, like Darwin, featuring a multitude of fascinating examples.This is more than just a book about pets and livestock, however. The revelation of Unnatural Selection is that identical traits can occur in all animals, wild and domesticated, and both are governed by the same evolutionary principles. As van Grouw shows, animals are plastic things, constantly changing. In wild animals the changes are usually too slow to see―species appear to stay the same. When it comes to domesticated animals, however, change happens fast, making them the perfect model of evolution in action.Suitable for the lay reader and student, as well as the more seasoned biologist, and featuring more than four hundred breathtaking illustrations of living animals, skeletons, and historical specimens, Unnatural Selection will be enjoyed by anyone with an interest in natural history and the history of evolutionary thinking.",$36.69,5.0
634,1492635855,book,hardcover,The Heart Forger (The Bone Witch),Rin Chupeco,Sourcebooks Fire," In The Bone Witch, Tea mastered resurrection―now she's after revenge... No one knows death like Tea. A bone witch who can resurrect the dead, she has the power to take life...and return it. And she is done with her self-imposed exile. Her heart is set on vengeance, and she now possesses all she needs to command the mighty daeva. With the help of these terrifying beasts, she can finally enact revenge against the royals who wronged her―and took the life of her one true love.  But there are those who plot against her, those who would use Tea's dark power for their own nefarious ends. Because you can't kill someone who can never die...  War is brewing among the kingdoms, and when dark magic is at play, no one is safe.",$12.59,4.7
635,1616389486,book,hardcover,When Kingdoms Clash: Strategies for prayer in the heat of battle,Cindy Trimm,Charisma House," Harness the power of prayer The front lines of the clash between the kingdoms of darkness and light do not usually happen in our churches; they happen in our lives--in our workplaces, neighborhoods, where our children go to school, in our voting booths, and in the halls of influence. Our churches should be places of equipping and coordinating, but then we have to take this fight to the streets through daily prayer.  When Kingdoms Clash takes you from the planning stages and strategies of prayer into the heat of the battle, showing you how to stand strong when things get intense. Using historical illustrations and teaching from Scripture, Cindy Trimm provides the tools you need to understand the power of prayer as never before.  Battles are raging and the stakes are high; only through prayer will God’s kingdom prevail.   ",$12.30,4.8
636,0198075111,book,hardcover,"SEX AND SENSIBILITY: Richard Blechynden's Calcutta Diaries, 1791-1822",Peter Robb,Oxford University Press,,,
637,1469635038,book,hardcover,"Goat Castle: A True Story of Murder, Race, and the Gothic South",Karen L. Cox,The University of North Carolina Press," In 1932, the city of Natchez, Mississippi, reckoned with an unexpected influx of journalists and tourists as the lurid story of a local murder was splashed across headlines nationwide. Two eccentrics, Richard Dana and Octavia Dockery—known in the press as the ""Wild Man"" and the ""Goat Woman""—enlisted an African American man named George Pearls to rob their reclusive neighbor, Jennie Merrill, at her estate. During the attempted robbery, Merrill was shot and killed. The crime drew national coverage when it came to light that Dana and Dockery, the alleged murderers, shared their huge, decaying antebellum mansion with their goats and other livestock, which prompted journalists to call the estate ""Goat Castle."" Pearls was killed by an Arkansas policeman in an unrelated incident before he could face trial. However, as was all too typical in the Jim Crow South, the white community demanded ""justice,"" and an innocent black woman named Emily Burns was ultimately sent to prison for the murder of Merrill. Dana and Dockery not only avoided punishment but also lived to profit from the notoriety of the murder by opening their derelict home to tourists.Strange, fascinating, and sobering, Goat Castle tells the story of this local feud, killing, investigation, and trial, showing how a true crime tale of fallen southern grandeur and murder obscured an all too familiar story of racial injustice.",$22.27,4.1
638,3608939733,book,hardcover,Das LÃ¤cheln der Alligatoren,Michael Wildenhain,Klett-Cotta Verlag,,$25.74,
639,1524763136,book,hardcover,Becoming,Michelle Obama,Crown," An intimate, powerful, and inspiring memoir by the former First Lady of the United States   In a life filled with meaning and accomplishment, Michelle Obama has emerged as one of the most iconic and compelling women of our era. As First Lady of the United States of America—the first African American to serve in that role—she helped create the most welcoming and inclusive White House in history, while also establishing herself as a powerful advocate for women and girls in the U.S. and around the world, dramatically changing the ways that families pursue healthier and more active lives, and standing with her husband as he led America through some of its most harrowing moments. Along the way, she showed us a few dance moves, crushed Carpool Karaoke, and raised two down-to-earth daughters under an unforgiving media glare.    In her memoir, a work of deep reflection and mesmerizing storytelling, Michelle Obama invites readers into her world, chronicling the experiences that have shaped her—from her childhood on the South Side of Chicago to her years as an executive balancing the demands of motherhood and work, to her time spent at the world’s most famous address. With unerring honesty and lively wit, she describes her triumphs and her disappointments, both public and private, telling her full story as she has lived it—in her own words and on her own terms. Warm, wise, and revelatory, Becoming is the deeply personal reckoning of a woman of soul and substance who has steadily defied expectations—and whose story inspires us to do the same.",$19.50,4.8
640,0262029448,book,hardcover,"Fundamentals of Machine Learning for Predictive Data                 Analytics: Algorithms, Worked Examples, and Case Studies","John D. Kelleher, Brian Mac Namee, Aoife D'Arcy",The MIT Press,,,
641,1452128839,book,hardcover,The Fallen Kingdom: Book Three of the Falconer Trilogy,Elizabeth May,Chronicle Books," The long-awaited final book in the Falconer trilogy is an imaginative tour-de-force that will thrill fans of the series. Aileana Kameron, resurrected by ancient fae magic, returns to the world she once knew with no memory of her past and with dangerous powers she struggles to control. Desperate to break the curse that pits two factions of the fae against each other in a struggle that will decide the fate of the human and fae worlds, her only hope is hidden in an ancient book guarded by the legendary Morrigan, a faery of immense power and cruelty. To save the world and the people she loves, Aileana must learn to harness her dark new powers even as they are slowly destroying her. Packed with immersive detail, action, romance, and fae lore, and publishing simultaneously in the UK, The Fallen Kingdom brings the Falconer's story to an epic and unforgettable conclusion.",$13.29,4.6
642,0008137285,book,hardcover,The Perfect Crime: The Big Bow Mystery (The Detective Club),"Israel Zangwill, John Curran",Collins Crime Club," The first in a new series of classic detective stories from the vaults of HarperCollins is the world’s first locked-room mystery, a seemingly impossible crime story as powerful as any that have copied the scenario since.“The Detective Story Club”, launched by Collins in 1929, was a clearing house for the best and most ingenious crime stories of the age, chosen by a select committee of experts. Now, almost 90 years later, these books are the classics of the Golden Age, republished at last with the same popular cover designs that appealed to their original readers.Originally published as The Big Bow Mystery in 1891, and re-published by the Detective Club to coincide with a new film version called ‘The Perfect Crime’, Israel Zangwill’s novel invented the concept of the ‘locked room mystery’ and influenced almost every crime writer thereafter.‘A man is murdered for no apparent reason. He has no enemies and there seemed to be no motive for anyone murdering him. No clues remained and the instrument with which the murder was committed could not be traced. The door of the room in which the body was discovered was locked and bolted on the inside, both windows were latched, and there was no trace of any intruder. The greatest detectives in the land were puzzled. Here indeed was the perfect crime, the work of a master mind. Can you solve the problem which baffled Scotland Yard for so long, until at last the missing link in the chain of evidence was revealed?’This new edition includes a brand new introduction by the Golden Age crime expert, Dr John Curran, author of ‘Agatha Christie’s Secret Notebooks’.",$24.01,3.3
643,1550541153,book,hardcover,Letters from Vienna: A Daughter Uncovers Her Family's Jewish Past,Claudia Cornwall,Douglas & Mcintyre Ltd," Every family's story has a strong emotional hold over its members; when that story suddenly changes, we are forced to reassess our parents and ourselves.  Part historical account, paret detective story, part memoir, Letter from Vienna is a moving depiction of a family brought closer together through a sharing of its secrets.",$24.95,
644,3836958643,book,hardcover,Alice im Wunderland & Alice hinter den Spiegeln,"Lewis Carroll, Floor Rieder, Christian Enzensberger",Gerstenberg Verlag,,$35.17,
645,1250040159,book,hardcover,My Story,"Elizabeth A. Smart, Chris Stewart",St. Martin's Press," The harrowing true story of abduction and survival from the courageous young woman who lived it―now the subject of a Lifetime original movie, I Am Elizabeth Smart.In this memoir, Elizabeth Smart reveals how she survived and the secret to forging a new life in the wake of a brutal crime. On June 5, 2002, fourteen-year-old Elizabeth Smart, the daughter of a close-knit Mormon family, was taken from her home in the middle of the night by religious fanatic Brian David Mitchell and his wife, Wanda Barzee. Elizabeth was kept chained, dressed in disguise, repeatedly raped, and told she and her family would be killed if she tried to escape. After her rescue on March 12, 2003, she rejoined her family and worked to pick up the pieces of her life.With My Story, Elizabeth tells of the constant fear she endured every hour, her courageous determination to maintain hope, and how she devised a plan to manipulate her captors and convinced them to return to Utah, where she was rescued minutes after arriving. Smart explains how her faith helped her stay sane in the midst of a nightmare and how she found the strength to confront her captors at their trial and see that justice was served.In the years after her rescue, Smart transformed from victim to advocate, traveling the country and working to educate, inspire and foster change. She has created a foundation to help prevent crimes against children and is a frequent public speaker. She and her husband, Matthew Gilmour, now have two children.",$10.89,4.7
646,177226217X,book,hardcover,Alice in Wonderland and Through the Looking-Glass (Illustrated) (1000 Copy Limited Edition),"Lewis Carroll, Sir John Tenniel",Engage Books," Alice in Wonderland & Through the Looking-Glass includes all 84 original illustrations by Sir John Tenniel. This edition is limited to 1,000 copies. Journey with Alice down the rabbit hole into a world of wonder where oddities, logic and wordplay rule supreme. Encounter characters like the grinning Cheshire Cat who can vanish into thin air, the cryptic Mad Hatter who speaks in riddles and the harrowing Queen of Hearts obsessed with the phrase ""Off with their heads!"" This is a land where rules have no boundaries, eating mushrooms will make you grow or shrink, croquet is played with flamingos and hedgehogs, and exorbitant trials are held for the theft of tarts. Amidst these absurdities, Alice will have to find her own way home. Through the Looking-Glass, and What Alice Found There is the sequel to Alice in Wonderland. Set some six months later than the earlier book, Alice again enters a fantastical world, this time by climbing through a mirror into the world that she can see beyond it. Through the Looking-Glass includes such celebrated verses as Jabberwocky, and The Walrus and the Carpenter, and the episode involving Tweedledum and Tweedledee.",$49.95,5.0
647,006224812X,book,hardcover,"Sex, Lies, and Cookies: An Unrated Memoir",Lisa Glasberg,William Morrow," One woman's misguided quest for love, sex, and as much airtime as possible . . .On The Howard Stern Show, radio personality Lisa Glasberg, aka Lisa G., is painted as a violin-playing, cookie-baking cat lady, but that's all about to change. This alleged wallflower once used her skills in the kitchen to show up at a suitor's doorstep wearing nothing but a fur coat and carrying a plate of freshly baked cookies.Now, in her unrated memoir, Lisa G. reveals all about her adventures and misadventures growing up and looking for love in all the wrong places. Her journey begins in the only place where she felt comfortable—behind the microphone. Lisa became a workaholic with a larger-than-life radio personality. But when the ""on air"" lights switched off, she struggled to find her true self. Through therapy and some soul-searching, she transformed from an insecure young woman who attempted to win over men with her culinary prowess into an independent adult who finally learned to love herself.Lisa's story is full of inspiration and lots of laughs. Smart, sassy, and stacked, Lisa always put her career first. While searching for the perfect job, the aspiring radio star dated her way through an urban bachelorette's predictable gallery of potential mates. In Sex, Lies, and Cookies, Lisa details her hilarious sexcapades, which include everyone from a nice Jewish doctor with a unique fetish to the classic unavailable type who wants an ""open relationship.""Lisa G. also shares behind-the-scenes stories from her A-list celebrity interviews, friendships, and time hanging with hip-hop royalty like P. Diddy, Will Smith, and Flavor Flav.Along the way, Lisa G. became known for having the hottest ticket in town—entry into her exclusive and legendary cookie parties. The book includes the recipes for more than twenty-five of Lisa G.'s famous desserts, like ""Losing my Cherry Cookies"" and ""Double D-licious Oatmeal Cookies,"" as well as tips for hosting your own fabulous cookie party. Sex, Lies and Cookies is a tasty read that proves why the most satisfying relationship you'll ever have starts with learning to love yourself (and how a little cookie dough can help).",$14.99,1.9
648,0062342150,book,hardcover,Front Lines,Michael Grant,Katherine Tegen Books," Perfect for fans of The Book Thief and Code Name Verity, New York Times bestselling author Michael Grant unleashes an epic, genre-bending, and transformative new series that reimagines World War II with female soldiers fighting on the front lines.World War II, 1942. A court decision makes women subject to the draft and eligible for service. The unproven American army is going up against the greatest fighting force ever assembled, the armed forces of Nazi Germany.Three girls sign up to fight. Rio Richlin, Frangie Marr, and Rainy Schulterman are average girls, girls with dreams and aspirations, at the start of their lives, at the start of their loves. Each has her own reasons for volunteering: Rio fights to honor her sister; Frangie needs money for her family; Rainy wants to kill Germans. For the first time they leave behind their homes and families—to go to war.These three daring young women will play their parts in the war to defeat evil and save the human race. As the fate of the world hangs in the balance, they will discover the roles that define them on the front lines. They will fight the greatest war the world has ever known.",$13.14,4.4
649,0763678481,book,hardcover,"A Tyranny of Petticoats: 15 Stories of Belles, Bank Robbers & Other Badass Girls",Jessica Spotswood,Candlewick," From an impressive sisterhood of YA writers comes an edge-of-your-seat anthology of historical fiction and fantasy featuring a diverse array of daring heroines.Crisscross America — on dogsleds and ships, stagecoaches and trains — from pirate ships off the coast of the Carolinas to the peace, love, and protests of 1960s Chicago. Join fifteen of today’s most talented writers of young adult literature on a thrill ride through history with American girls charting their own course. They are monsters and mediums, bodyguards and barkeeps, screenwriters and schoolteachers, heiresses and hobos. They're making their own way in often-hostile lands, using every weapon in their arsenals, facing down murderers and marriage proposals. And they all have a story to tell.With stories by:J. Anderson CoatsAndrea CremerY. S. LeeKatherine LongshoreMarie LuKekla MagoonMarissa MeyerSaundra MitchellBeth RevisCaroline RichmondLindsay SmithJessica SpotswoodRobin TalleyLeslye WaltonElizabeth Wein",$12.59,3.8
650,1501175564,book,hardcover,What Happened,Hillary Rodham Clinton,Simon & Schuster," A TIME BEST BOOK OF THE YEAR AND NEW YORK TIMES NOTABLE BOOK “In the past, for reasons I try to explain, I’ve often felt I had to be careful in public, like I was up on a wire without a net. Now I’m letting my guard down.” —Hillary Rodham Clinton, from the introduction of What HappenedFor the first time, Hillary Rodham Clinton reveals what she was thinking and feeling during one of the most controversial and unpredictable presidential elections in history. Now free from the constraints of running, Hillary takes you inside the intense personal experience of becoming the first woman nominated for president by a major party in an election marked by rage, sexism, exhilarating highs and infuriating lows, stranger-than-fiction twists, Russian interference, and an opponent who broke all the rules. This is her most personal memoir yet. In these pages, she describes what it was like to run against Donald Trump, the mistakes she made, how she has coped with a shocking and devastating loss, and how she found the strength to pick herself back up afterward. With humor and candor, she tells readers what it took to get back on her feet—the rituals, relationships, and reading that got her through, and what the experience has taught her about life. She speaks about the challenges of being a strong woman in the public eye, the criticism over her voice, age, and appearance, and the double standard confronting women in politics. She lays out how the 2016 election was marked by an unprecedented assault on our democracy by a foreign adversary. By analyzing the evidence and connecting the dots, Hillary shows just how dangerous the forces are that shaped the outcome, and why Americans need to understand them to protect our values and our democracy in the future. The election of 2016 was unprecedented and historic. What Happened is the story of that campaign and its aftermath—both a deeply intimate account and a cautionary tale for the nation.",$18.40,4.6
651,3466346053,book,hardcover,artgerecht - Das andere Baby-Buch,"Nicola Schmidt, Claudia Meitert",Koesel-Verlag,,$31.45,
652,1101875941,book,hardcover,Sweetbitter: A novel,Stephanie Danler,Knopf," INSTANT NATIONAL BESTSELLER  *  A thrilling novel of the senses and a coming-of-age tale, following a small-town girl into the electrifying world of New York City and the education of a lifetime at one of the most exclusive restaurants in Manhattan.  Perfect for readers of Kitchen Confidential and Blood, Bones and Butter. Twenty-two, and knowing no one, Tess leaves home to begin her adult life in New York City. Thus begins a year that is both enchanting and punishing, in a low-level job at “the best restaurant in New York City.” Grueling hours and a steep culinary learning curve awaken her to the beauty of oysters, the finest Champagnes, the appellations of Burgundy. At the same time, she opens herself to friendships—and love—set against the backdrop of dive bars and late nights.  As her appetites sharpen—for food and wine, but also for knowledge, experience, and belonging—Tess is drawn into a darkly alluring love triangle that will prove to be her most exhilarating and painful lesson of all.    Stephanie Danler deftly conjures the nonstop and purely adrenalized world of the restaurant—conversations interrupted, phrases overheard, and suggestions below the surface. Evoking the infinite possibility of being young in New York with heart-stopping accuracy, Sweetbitter is ultimately about the power of what remains after disillusionment, and the wisdom that comes from experience, sweet and bitter.",$12.80,3.1
653,1476789355,book,hardcover,Foreign Agent: A Thriller (Scot Harvath),Brad Thor,Atria/Emily Bestler Books," “The best thriller of the year...an exciting and entertaining read.” —The Washington Times  “A top-notch thriller.” —Bill O’Reilly  From #1 New York Times bestselling author Brad Thor—a brilliant thriller as “current as tomorrow’s headlines.”  Terrorism in Europe has spun out of control. The United States has decided on a dramatic response. Now, the CIA needs a very special kind of operative.Scot Harvath has exactly the skills the CIA is looking for. He’s a former U.S. Navy SEAL with extensive experience in espionage. Working for a private intelligence company, he will provide the CIA, and more important, the President, with absolute deniability. But deep within the Russian Caucasus, Moscow also has its own special kind of operative. As a child, Sacha Baseyev endured an unimaginable horror. Today, he lives and breathes for only one reason—to kill. And he will kill as many Americans as it takes to accomplish his mission. When a clandestine American operations team is ambushed near Syria, all signs point toward a dangerous informant in Brussels. But as Harvath searches for the man, he uncovers another actor—a rogue player hell-bent on forcing America’s hand and drawing it into a confrontation deadlier than anyone could have imagined. As the attacks mount, and terror is brought to the very doorstep of the White House, Harvath finds himself in the race of his life. From Vienna, Brussels, and Berlin, to Malta, Jordan, and Syria—he will push himself beyond the edge in order to confront one of the greatest evils the world has ever known. Filled with action, intrigue, and edge-of-your-seat suspense, Foreign Agent is a nonstop thrill ride that reaffirms Thor’s position as the “master of thrillers.”",$10.89,4.6
654,0230103685,book,hardcover,Behind the Dream: The Making of the Speech that Transformed a Nation,"Clarence B. Jones, Stuart Connelly",Palgrave Macmillan," ""I have a dream."" When those words were spoken on the steps of the Lincoln Memorial on August 28, 1963, the crowd stood, electrified, as Martin Luther King, Jr. brought the plight of African Americans to the public consciousness and firmly established himself as one of the greatest orators of all time. Behind the Dream is a thrilling, behind-the-scenes account of the weeks leading up to the great event, as told by Clarence Jones, co-writer of the speech and close confidant to King. Jones was there, on the road, collaborating with the great minds of the time, and hammering out the ideas and the speech that would shape the civil rights movement and inspire Americans for years to come.",$9.49,4.2
655,1118104013,book,hardcover,An Introduction to Bioreactor Hydrodynamics and Gas-Liquid Mass Transfer,"Enes Kadic, Theodore J. Heindel",Wiley,,,
656,1401300456,book,hardcover,Blood Father: A Novel,Peter Craig,Hachette Books," From the highly praised author of Hot Plastic, a gripping, suspenseful novel about a young woman being chased by her violent past, and the flawed father forced to come to the rescue.It's been three years since Lydia Carson ran away from her privileged home in West Los Angeles. Just 17 years old, she's gotten involved with an older man who supplements his income with shady, mysterious activities. One afternoon Lydia finds herself guarding the back door of a house in Topanga Canyon during a shakedown. As murderous violence erupts, Lydia herself becomes a target. She escapes down a creek and through the hillsides to the shore--alone, destitute, and frightened. Her last option is John Link, her blood father, who has just come off a long prison sentence for violent crimes of his own.Link jumps at the chance to rescue his daughter, but after several days he realizes that her situation is far more dangerous and complicated than he thought. Link is forced to return to his former wild lifestyle in order to protect his daughter, revisiting dangerous former allies and hideouts. In the process, a father and daughter begin to find each other--and the danger that might consume them.",$23.40,4.5
657,1119424925,book,hardcover,"Blueprint to Business: An Entrepreneur's Guide to Taking Action, Committing to the Grind, And Doing the Things That Most People Won't",Michael Alden,Wiley," Essential reading for any would-be entrepreneurBlueprint to Business is the ultimate guide to becoming a successful entrepreneur. Bestselling author and CEO Mike Alden puts aside the rainbows and sunshine, gets real about what it takes to 'make it,' and gives you the real-world guidance you need to hear. Through anecdotes and advice, he shares his experiences along with those of other top founders and entrepreneurs to give you a realistic picture of what it takes to build a business. It's a bit of tough love, a healthy dose of reality, and a tremendously motivating guide to striking out on your own; from motivation and commitment to business licenses and the IRS, this guide is your personal handbook for the biggest adventure of your career.So you want to start a business: how much are you willing to commit in terms of time, money, and energy? How do you plan to bring in customers? What will set you apart from the crowd? What will convince clients to come to you rather than your competitor with an established track record? These questions must be answered before you even begin planning—and then, you have to make that canyon-sized leap from planning to doing. This book guides you through the early stages with practical advice from a real-world perspective.Turn 'dreams' into goals, and goals into realityDiscover just what it takes to build a successful businessDig into the paperwork and legal/regulatory requirementsAdjust your expectations to reflect your abilities and willingness to commitStarting a business could be the best thing you've ever done—or it could be the worst. Mitigate the risk by setting yourself up for success from the very beginning with the invaluable advice in Blueprint to Business.Praise for Blueprint to Business""I've had the opportunity to work directly with Michael Alden on his children's book.  His business know how and ability to get things done is unparalleled.”—Naren Aryal, CEO Mascot Books.""As an entrepreneur and author myself, I would recommend Blueprint to Business to anyone who is in business or looking to start a company.  Michael Alden's no nonsense approach is much needed for anyone who wants the real truth about the life of an entrepreneur.""—Ken Kupchik, author of The Sales Survival Handbook Cold Calls, Commissions, and Caffeine Addiction The Real Truth About Life in Sales""Michael Alden's story is truly inspirational. He has seen some extremely difficult times and has overcome extraordinary odds along his journey.  He harnessed what he learned even as a young child to achieve great business success.  The lessons in Blueprint to Business not only help those in business but it is for anyone who wants more out of life.”—June Archer, author of YES! Every day can be a good day: The Keys to success that lead to an Amazing life“As a young entrepreneur, I have found that truly successful people help and teach others.  Michael Alden has taken the time to help me with my business and my book.  His experience is undeniable and I would recommend Blueprint to Business to any entrepreneur who wants to learn from someone who has done great things and continues to.”—Casey Adams, social media influencer and author of Rise of The Young: How To Turn Your Negative Situation Into A Positive Outcome, and Build A Successful Personal Brand“Being an entrepreneur has its challenges.  Michael Alden shares his business experiences to help others succeed.  His advice and enthusiasm is directed towards teaching and leading through example.  If you are looking to succeed in business this book is a must read!""—Christopher J. Wirth, entrepreneur, speaker, trainer, coach and host of the No Quit Living Podcast “I’ve known Mike for over ten years.  I have had the opportunity to work very closely with him on dozens of transactions.  His ability to get things done and work through obstacles is second to none.  When most people would give up, Mike figures out a way to get things done.”—Jim Shriner, television personality and author of Live Disease Free Naturally. ",$9.14,5.0
658,0310515246,book,hardcover,Gaining By Losing: Why the Future Belongs to Churches that Send,"J.D. Greear, Larry Osborne",Zondervan," People are leaving the church J.D. Greear pastors. Big givers. Key volunteers. Some of his best leaders and friends. And that’s exactly how he wants it to be. When Jesus gave his disciples the Great Commission, he revealed that the key for reaching the world with the gospel is found in sending, not gathering. Though many churches focus time and energy on attracting people and counting numbers, the real mission of the church isn’t how many people you can gather. It’s about training up disciples and then sending them out. The true measure of success for a church should be its sending capacity, not its seating capacity. But there is a cost to this. To see ministry multiply, we must release the seeds God has placed in our hands. And to do that, we must ask ourselves whether we are concerned more with building our kingdom or God’s. In Gaining By Losing, J.D. Greear unpacks ten plumb lines that you can use to reorient your church’s priorities around God’s mission to reach a lost world. The good news is that you don’t need to choose between gathering or sending. Effective churches can, and must, do both.",$7.93,4.6
659,1423645588,book,hardcover,"Summer Nights Coloring Book: Originally Published in Sweden as Sommarnatt"" (Daydream Coloring Series)""",Hanna Karlzon,Gibbs Smith," Hanna Karlzon's illustrations will make any artist swoon. Color a family of owls, spinning spiders, bejeweled beetles, a bed of snakes, flocks of birds, as well as ornate houses and detailed portraits in the the whimsical world of Summer Nights.  This 96-page hardbound volume pairs beautifully with the hardbound Daydreams, Magical Dawn, and Seasons coloring books. Also available are Daydreams Artist's Edition with 20 oversized art card illustrations, and Daydreams, Magical Dawn, Seasons, and Winter Dreams 20 postcard sets to color and share with friends. Hanna Karlzon is an Umeå, Sweden-based illustrator and creator of the best-selling coloring books, Dagdrömmar and Sommarnatt, previously published in Sweden. She creates elaborately detailed images using India ink to detail pictures from her own imagination and loves to draw flowers, forests, houses, and animals. She draws her inspiration from the natural world that surrounds her studio in northern Sweden and adds in some art nouveau, punk rock, and often a hint of ‘70s design to the mix.",$12.74,4.6
660,0062346261,book,hardcover,Love Is Red (The Nightsong Trilogy),Sophie Jaff,Harper," “Ridiculously entertaining…. Jaff’s woozy supernatural saga is effectively scary and great fun to read.”— New York Times Book ReviewThis electrifying debut—Book I of the Night Song Trilogy—spins dark suspense and literary fantasy into a mesmerizing story of seduction and survival.Katherine Emerson was born to fulfill a dark prophecy centuries in the making, but she doesn't know it yet. However, one man does: a killer stalking the women of New York City. People think he's the next Son of Sam, but we know how he thinks and how he feels . . . and discover that he is driven by darker, much more dangerous desires than we can bear to imagine. He takes more than just his victims' lives, and each death brings him closer to the one woman he must possess at any cost.Amid the escalating hysteria, Katherine is trying to unknot her tangled heart. Two different men have entered her previously uneventful world and turned it upside down. She finds herself involved in a complicated triangle . . . but how well does she really know either of them?As the body count rises, Katherine is haunted by harrowing visions that force her to question her sanity. With this unforgettable novel—one that combines the literary and the supernatural, fantasy and horror, the past and the present—Katherine's moment of awakening is here. And her story is only just beginning.",$10.75,4.3
661,9176374874,book,hardcover,Tractatus Logico-Philosophicus (Chiron Academic Press - The Original Authoritative Edition),"Ludwig Wittgenstein, C K Ogden, Bertrand Russel",Chiron Academic Press," THE TRACTATUS LOGICO-PHILOSOPHICUS is the only book-length philosophical work published by the Austrian philosopher Ludwig Wittgenstein in his lifetime. The project had a broad aim - to identify the relationship between language and reality and to define the limits of science - and is recognized as a significant philosophical work of the twentieth century. Wittgenstein wrote the notes for the Tractatus while he was a soldier during World War I and completed it when a prisoner of war at Como and later Cassino in August 1918. It was first published in German in 1921 as 'Logisch-Philosophische Abhandlung'. The Tractatus was influential chiefly amongst the logical positivists of the Vienna Circle, such as Rudolf Carnap and Friedrich Waismann. Bertrand Russell's article ""The Philosophy of Logical Atomism"" is presented as a working out of ideas that he had learned from Wittgenstein. (more on: www.wisehouse-classisc.com)",$13.00,4.1
662,0241181984,book,hardcover,The House at the Edge of the World,Julia Rochester,Viking," When I was eighteen, my father fell off a cliff. It was a stupid way to die. John Venton's drunken fall from a Devon cliff leaves his family with an embarrassing ghost. His twin children, Morwenna and Corwin, flee in separate directions to take up their adult lives. Their mother, enraged by years of unhappy marriage, embraces merry widowhood.",,4.1
663,0691151342,book,hardcover,The Unfeathered Bird,Katrina van Grouw,Princeton University Press," There is more to a bird than simply feathers. And just because birds evolved from a single flying ancestor doesn't mean they are structurally all the same. With over 385 stunning drawings depicting 200 species, The Unfeathered Bird is a richly illustrated book on bird anatomy that offers refreshingly original insights into what goes on beneath the feathered surface. Each exquisite drawing is made from an actual specimen and reproduced in sumptuous large format. The birds are shown in lifelike positions and engaged in behavior typical of the species: an underwater view of the skeleton of a swimming loon, the musculature of a porpoising penguin, and an unfeathered sparrowhawk plucking its prey. Jargon-free and easily accessible to any reader, the lively text relates birds' anatomy to their lifestyle and evolution, examining such questions as why penguins are bigger than auks, whether harrier hawks really have double-jointed legs, and the difference between wing claws and wing spurs. A landmark in popular bird books, The Unfeathered Bird is a must for anyone who appreciates birds or bird art.  A unique book that bridges art, science, and history  Over 385 beautiful drawings, artistically arranged in a sumptuous large-format book  Accessible, jargon-free text--the only book on bird anatomy aimed at the general reader  Drawings and text all based on actual bird specimens  Includes most anatomically distinct bird groups  Many species never illustrated before  ",$49.95,4.7
664,1250043700,book,hardcover,The Domino Diaries: My Decade Boxing with Olympic Champions and Chasing Hemingway's Ghost in the Last Days of Castro's Cuba,Brin-Jonathan Butler,Picador," A powerful and lively work of immersive journalism, Brin-Jonathan Butler's story of his time chasing the American dream through CubaWhether he's hustling his way into Mike Tyson's mansion for an interview, betting his life savings on a boxing match, becoming romantically entangled with one of Fidel Castro's granddaughters, or simply manufacturing press credentials to go where he wants-Brin-Jonathan Butler has always been the ""act first, ask permission later"" kind of journalist. This book is the culmination of Butler's decade spent in the trenches of Havana, trying to understand a culture perplexing to Westerners: one whose elite athletes regularly forgo multimillion-dollar opportunities to stay in Cuba and box for their country, while living in penury. Butler's fascination with this distinctly Cuban idealism sets him off on a remarkable journey, training with, befriending, and interviewing the champion boxers that Cuba seems to produce more than any other country. In the process, though, Butler gets to know the landscape of the exhilaratingly warm Cuban culture-and starts to question where he feels most at home. In the tradition of Michael Lewis and John Jeremiah Sullivan, Butler is a keen and humane storyteller, and the perfect guide for this riotous tour through the streets of Havana.",$12.99,4.4
