,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
56213,184794762X,book,paperback,"The Memory Illusion: Remembering, Forgetting, and the Science of False Memory",Dr. Dr Julia Shaw,Random House UK,,,
56214,B0073RL32W,book,paperback,Force Heretic I - Remnant - Star Wars - The New Jedi Order,Sean Williams and Shane Dix,Lucas Books,,,
56215,1405285494,book,paperback,Star Wars: The Rescue (Star Wars: Adventures in Wild Space),"Tom Huddleston, Lucasfilm Ltd, David M. Buisan",Egmont Books Ltd,,,
56216,1162734078,book,paperback,You and Your Hand: The Last Word on this Fascinating Study 1937,Cheiro,"Kessinger Publishing, LLC",,,
56217,1478151706,book,paperback,Captain No Beard: An Imaginary Tale of a Pirate's Life,Carole P. Roman,CreateSpace Independent Publishing Platform,,,
56218,1973749122,book,paperback,"101 So Bad, They're Good Dad Jokes","Elias Hill, Katherine Hogan",CreateSpace Independent Publishing Platform,,,
56219,1514178672,book,paperback,Gifted (A Valens Series) (Volume 1),Andy Lewter,CreateSpace Independent Publishing Platform,,,
56220,1944070001,book,paperback,MindShift On Demand: QUICK Life-Changing Tools,Donna Blevins PhD,Relativity Publishing,,,
56221,1603587314,book,paperback,"Silvopasture: A Guide to Managing Grazing Animals, Forage Crops, and Trees in a Temperate Farm Ecosystem","Steve Gabriel, Eric Toensmeier",Chelsea Green Publishing,,,
56222,1682610284,book,paperback,The Trump Coloring Book,M. G. Anthony,Post Hill Press,,,
56223,1594267219,book,paperback,Troglodytes,Ed Lynskey,Mundania Press LLC,,,
56224,1781685614,book,paperback,The Holocaust Industry: Reflections on the Exploitation of Jewish Suffering,Norman G. Finkelstein,Verso,,,
56225,375703160,book,paperback,Beyond Belief: The Secret Gospel of Thomas,Elaine Pagels,Vintage,,,
56226,310217822,book,paperback,The Iron Lance (The Celtic Crusades #1),Stephen R. Lawhead,HarperCollins Publishers,,,
56227,1948132273,book,paperback,The Call of the Wild: 100th Anniversary Collection,Jack London,SeaWolf Press,,,
56228,194069907X,book,paperback,Faire Play,Rebecca Kovar,Story Spring Publishing,,,
56229,1592408621,book,paperback,"Lucky Me: My Life With--and Without--My Mom, Shirley MacLaine",Sachi Parker,Avery,,,
56230,1118382943,book,paperback,"Do Good Well: Your Guide to Leadership, Action, and Social Innovation","Nina Vasan, Jennifer Przybylo",Jossey-Bass,,,
56231,1620355051,book,paperback,Christmas Truce: A Story of World War 1,"Aaron Shepard, Wendy Edelson",Skyhook Press,,,
56232,1945507926,book,paperback,"Finding Theo: A Father's True Story of Loss, Courage, and Discovery",Timothy Krause,Clovercroft Publishing,,,
56233,194539076X,book,paperback,Thank God I'm Crazy: A Journey to Sanity,Grace Avalon,Waterfront Digital Press,,,
56234,310515025,book,paperback,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity","Nabeel Qureshi, Lee Strobel",Zondervan," An Unexpected Journey from Islam to Christianity In Seeking Allah, Finding Jesus, Nabeel Qureshi describes his dramatic journey from Islam to Christianity, complete with friendships, investigations, and supernatural dreams along the way. Providing an intimate window into a loving Muslim home, Qureshi shares how he developed a passion for Islam before discovering, almost against his will, evidence that Jesus rose from the dead and claimed to be God. Unable to deny the arguments but not wanting to deny his family, Qureshi’s inner turmoil will challenge Christians and Muslims alike. Engaging and thought-provoking, Seeking Allah, Finding Jesus tells a powerful story of the clash between Islam and Christianity in one man’s heart—and of the peace he eventually found in Jesus. ""I have seldom seen such genuine intellect combined with passion to match ... truly a 'must-read' book."" –Ravi Zacharias",$8.57,4.9
56235,761159258,book,paperback,Real Happiness: The Power of Meditation: A 28-Day Program,Sharon Salzberg,Workman Publishing Company,,,
56236,1629990868,book,paperback,Love Never Fails  Adult Coloring Book: Color and Reflect on the Greatest Gift of All,Passio,Passio,,,
56237,1451636385,book,paperback,No Country: A Novel,Kalyan Ray,Simon & Schuster,,,
56238,62310542,book,paperback,Pushing Perfect,Michelle Falkoff,HarperTeen,,,
56239,024114650X,book,paperback,The Circle (Penguin Essentials),Dave Eggers,Penguin,,,
56240,988403714,book,paperback,Outer Darkness,S. E. Ramirez,"Great S.E. Comics, The",,,
56241,1519017413,book,paperback,"Warrior Wolf (Protection, Inc.)",Zoe Chant,Independently published,,,
56242,1250191130,book,paperback,Black Helicopters,Caitlin R. Kiernan,Tor.com,,,
56243,1943006814,book,paperback,The Leaving Year: A Novel,Pam McGaffin,SparkPress,,,
56244,1138080683,book,paperback,Closing the Vocabulary Gap,Alex Quigley,Routledge,,,
56245,1250072689,book,paperback,The Revenant: A Novel of Revenge,Michael Punke,Picador,,,
56246,1535588535,book,paperback,"Ketogenic Diet: Ketogenic Diet Weight Loss Made Super Simple (Ketogenic Diet, Ketogenic cookbook, Ketogenic food, Ketogenic diet cookbook) (Volume 1)",Efron Hirsch,CreateSpace Independent Publishing Platform,,,
56247,1988603293,book,paperback,Oh Look It's Wine O'Clock Adult Coloring Book Set With 24 Colored Pencils and Pencil Sharpener Included: Color Your Way To Calm,Newbourne Media,Newbourne Media,,,
56248,190621079,book,paperback,"Hall of Mirrors: The Great Depression, the Great Recession, and the Uses-and Misuses-of History",Barry Eichengreen,Oxford University Press,,,
56249,1494832380,book,paperback,Street RatZ: Book 1 of the Chronicles of Mighty KatZ Klan (Hysterical Chronicles of Mighty KatZ Klan) (Volume 1),Mrs Shawna Eagle,CreateSpace Independent Publishing Platform,,,
56250,1499532997,book,paperback,A Tale of Two Cities: Original and Unabridged,Charles Dickens,CreateSpace Independent Publishing Platform,,,
56251,1516971035,book,paperback,Practice Better Pool: 13 Essential Tips to Raise Your Pool Game to the Next Level,Joseph Starzyk,CreateSpace Independent Publishing Platform,,,
56252,762447699,book,paperback,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,Running Press,,,
56253,125000232X,book,paperback,Examined Lives: From Socrates to Nietzsche,James Miller,Picador,,,
56254,3525402651,book,paperback,Die Grosse Metaphern-Schatzkiste - Band 2: Die Systemische Heldenreise: Buch Und 60 Karten: Systemisch Arbeiten Mit Sprachbildern. Buch Und Karten Z.Vorz.Prs. (German Edition),"Daniel Bauer, Holger Lindemann",Vandenhoeck and Ruprecht,,,
56255,1783295368,book,paperback,Too Soon Dead: An Alexander Brass Mystery 1,Michcael Kurland,Titan Books,,,
56256,1616383690,book,paperback,"Satan, You Can't Have My Children: The spiritual warfare guide for every parent",Iris Delgado,Charisma House,,,
56257,8890912219,book,paperback,Paul McCartney: Recording Sessions (1969-2013). A Journey Through Paul McCartney's Songs After The Beatles.,Luca Perasi,L.I.L.Y. Publishing,,,
56258,3746623871,book,paperback,Stellungswechsel,Tom Liehr,Aufbau Taschenbuch Verlag,,,
56259,1851684840,book,paperback,Dennett (Oneworld Thinkers),Tadeusz Zawidzki,Oneworld,,,
56260,198705859,book,paperback,The Laws of Belief: Ranking Theory and Its Philosophical Applications,Wolfgang Spohn,Oxford University Press,,,
56261,743428641,book,paperback,When the Brain Can't Hear: Unraveling the Mystery of Auditory Processing Disorder,Ph.d. Teri James Bellis,Atria Books,,,
56262,830819738,book,paperback,Too Busy Not to Pray Journal (Saltshaker Books Saltshaker Books),"Bill Hybels, Carolyn Nystrom",IVP Books,,,
56263,1411633156,book,paperback,Bob the Dragon Slayer,Harry Gilleland,Lulu.com,,,
56264,1250094739,book,paperback,A Manual for Cleaning Women: Selected Stories,Lucia Berlin,Picador,,,
56265,375725601,book,paperback,"The Devil in the White City:  Murder, Magic, and Madness at the Fair that Changed America",Erik Larson,Vintage,,,
56266,151771690X,book,paperback,STOP! 10 Things Good Poker Players Don't Do,"Ed Miller, James Sweeney, Christian Soto, Doug Hull",CreateSpace Independent Publishing Platform,,,
56267,1533691290,book,paperback,Andy Guitar Beginner Strumming Course: From Complete Novice To Improver Level,Mr Andy Crowley,CreateSpace Independent Publishing Platform,,,
56268,1626926581,book,paperback,Grimgar of Fantasy and Ash: Light Novel Vol. 1,"Ao Jyumonji, Eiri Shirai",Seven Seas,,,
56269,1936891026,book,paperback,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,"Steven Pressfield, Shawn Coyne",Black Irish Entertainment LLC,,,
56270,1619616327,book,paperback,The San Francisco Fallacy: The Ten Fallacies That Make Founders Fail,Jonathan Siegel,Lioncrest Publishing,,,
56271,1579128793,book,paperback,"Demons: Encounters with the Devil and His Minions, Fallen Angels, and the Possessed",John Skipp,Black Dog & Leventhal Publishers,,,
56272,022652583X,book,paperback,"They Thought They Were Free: The Germans, 1933-45","Milton Mayer, Richard J. Evans",University Of Chicago Press,,,
56273,3426300567,book,paperback,Digitale Demenz,Manfred Spitzer,Droemer Knaur,,,
56274,812979680,book,paperback,Antifragile: Things That Gain from Disorder (Incerto),Nassim Nicholas Taleb,Random House Trade Paperbacks,,,
56275,199892970,book,paperback,Save the World on Your Own Time,Stanley Fish,Oxford University Press,,,
56276,1936383616,book,paperback,Dead Sea,Brian Keene,Deadite Press,,,
56277,B01L9ECZOO,book,paperback,Florence Gordon,Brian Morton,Mariner Books,,,
56278,161519407X,book,paperback,"Dot JournalingâA Practical Guide: How to Start and Keep the Planner, To-Do List, and Diary Thatâll Actually Help You Get Your Life Together",Rachel Wilkerson Miller,The Experiment,,,
56279,1934081116,book,paperback,Control,Manna Francis,Casperian Books LLC,,,
56280,988145848X,book,paperback,A Straits Settlement: A Superintendent Le Fanu Mystery,Brian Stoddart,Crime Wave Press,,,
56281,1549688111,book,paperback,Ask Me No Questions: Those Killer Fifties,Sharon McGregor,Independently published,,,
56282,312602960,book,paperback,Soft Spots: A Marine's Memoir of Combat and Post-Traumatic Stress Disorder,Clint Van Winkle,St. Martin's Griffin,,,
56283,985604301,book,paperback,Out of the Devil's Cauldron,John Ramirez,Heaven and Earth Media," Have you ever wondered if Satan is real? In his book Out of the Devil's Caldron: A Journey from Darkness to Light, John Ramirez tells the story of how he was trained to be the third-ranked high priest of a satanic cult in New York City-casting powerful witchcraft spells and controlling entire spiritual regions. But what started as a long spiral into the underworld ended in a miraculous encounter with Jesus Christ that changed the course of his life. Let John Ramirez walk you through the dark alleys of this world as he uncovers the hidden secrets of darkness through his powerful testimony. People from all ethnic backgrounds dabble in the occult and fall victim to this satanic underworld, never seeing the way out. John Ramirez is one in a million who made it out. John Ramirez's home church for the past nine years has been Times Square Church in New York, founded by David Wilkerson. John has been blessed with the opportunity not only to attend there and sit under the Word and mature spiritually, but the Lord opened the door through the security ministry to form a tight bond between him and Pastor Dave. For two and a half years John had the privilege and blessing to walk with Pastor Dave, and he became a spiritual father to John. He prayed with him, laid hands on him, and even read the manuscript of Out of the Devil's Cauldron before the book was published, giving his blessing. Pastor Dave was so touched by John's testimony that one night he brought him up on stage to have him share his story with the congregation. In the 1950s, Pastor Dave had a young Nicky Cruz in his life. When Nicky told Pastor Dave ""I will cut you into a thousand pieces,"" through the Holy Spirit Pastor Dave said, ""Nicky, if you cut me into a thousand pieces, all one thousand pieces would say 'Jesus loves you.'"" Many years later, David Wilkerson through the Holy Spirit said to John Ramirez, ""I see Jesus in you."" And those words forever changed John's life, to go minister anywhere in the world. Today, John Ramirez says, ""Thank you, Pastor Dave, for seeing Jesus in me."" John Ramirez is a sought-out speaker by many who want to hear of his involvement in the highest levels of the occult and how he got out. He speaks at churches, schools, rallies, and conferences--both secular and Christian--and has been a featured guest on TV and radio programs. He can be reached at JohnRamirez.org.",$15.99,4.8
56284,1937556069,book,paperback,Fingering the Family Jewels (Derek Mason),Greg Lilly,Cherokee McGhee,,,
56285,1430237260,book,paperback,Metrics: How to Improve Key Business Results,Martin Klubeck,Apress,,,
56286,1591842980,book,paperback,"Debt-Free U: How I Paid for an Outstanding College Education Without Loans, Scholarships, or Mooching off My Parents","Zac Bissonnette, Andrew Tobias",Portfolio,,,
56287,1591842166,book,paperback,Recruit or Die: How Any Business Can Beat the Big Guys in the War for YoungTalent,"Chris Resto, Ian Ybarra, Ramit Sethi",Portfolio Trade,,,
56288,1484209907,book,paperback,Understanding Oracle APEX 5 Application Development,Edward Sciore,Apress,,,
56289,140433457,book,paperback,Sketches by Boz (Penguin Classics),"Charles Dickens, Dennis Walder",Penguin Classics,,,
56290,1781350485,book,paperback,Brave Heads: How to Lead a School Without Selling Your Soul,"Dave Harris, Ian Gilbert",Independent Thinking Press,,,
56291,1911586327,book,paperback,"A Blindefellows Chronicle, A",Auriel Roe,Unbound Digital," At midday on 31st August, Sedgewick, the new history master, arrives at Blindefellows, former charity school for poor, blind boys, now a second division private school for anyone who can pay. The naive newcomer is quickly taken under the wing of the rumbustious, philandering Japes, master of physics, who soon becomes something of a mentor, though not in an academic sense. A Blindefellows Chronicle follows the adventures of Sedgewick, Japes and a handful of other unmarried faculty at an obscure West Country boarding school including the closeted headmaster, Reverend Hareton, stalwart Matron Ridgeway and loathsome librarian, Fairchild.",$13.92,4.6
56292,1409168131,book,paperback,Calling Major Tom,David M. Barnett,Orion Publishing Co," 'I loved everything about it.' Goodreads 'This book made me laugh, cry, giggle and gasp.' Goodreads'One of my favourite books of the year. Charming and very sweet.' Goodreads ********************** Heartwarming eBook bestseller - the perfect read for anyone who enjoyed Eleanor Oliphant is Completely Fine, Together, A Man Called Ove and Matt Haig.**********************Forty-something Thomas is very happy to be on his own, far away from other people and their problems. But beneath his grumpy exterior lies a story and a sadness that is familiar to us all. And he's about to encounter a family who will change his view of the world... for good.**********************AS FEATURED IN THE GUARDIAN, THE FEEL-GOOD MUST-READ FOR 2018'Must read' Daily Express 'Utterly irresistible' Sunday Mirror'Funny, moving, sweetly life-affirming tale' Sunday Express **********************'Sheer joy.' Lucy Diamond'Exactly what everyone needs right now.' Rachel Lucas'I adored this book!' Ruth Hogan, The Keeper of Lost Things'A much-needed antidote for these worrying times.' Julie Cohen'A moving, funny, absorbing hot chocolate of a story.' Daniela Sacerdoti ********************** What other readers are saying about Calling Major Tom: 'Full and rich characters with all touching my heartstrings. Laughed and cried out loud.' Goodreads'Oh my goodness, I loved this book so much. It made me laugh and cry, then laugh and cry even more.' Goodreads'I loved this book. All the characters were lovable, charming and for some my heart broke into pieces.' Goodreads'This was a lovely read with brilliant characters. I loved Tom. Made me laugh and cry. A lovely pick me up read. I loved the ending too. 5*' Goodreads",$9.79,4.6
56293,1540874028,book,paperback,A Million Ordinary Days,Judy Mollen Walters,CreateSpace Independent Publishing Platform,,,
56294,3453061152,book,paperback,Die Letzten ihrer Art. Eine Reise zu den aussterbenden Tieren unserer Erde.,"Douglas Adams, Mark Carwardine",Heyne,,,
56295,148080083X,book,paperback,Sticky Icky Booger Bugs,Sherry Frith,ArchwayPublishing,,,
56296,007141858X,book,paperback,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,McGraw-Hill Education,,,
56297,1471146006,book,paperback,Ho-Ho-Hopeless Santa,"Rebecca Gerlings, Sarah Jennings",Simon & Schuster Children's UK,,,
56298,802126979,book,paperback,The Voyeur's Motel,Gay Talese,Grove Press,,,
56299,1614176558,book,paperback,"Emily's Vow (A More Perfect Union Series, Book 1)",Betty Bolte,ePublishing Works!,,,
56300,998104701,book,paperback,BAD WORDS from around the world: A Coloring Book,Christine Rai,Weekend Squad Inc.,,,
56301,143127535,book,paperback,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,Penguin Books,,,
56302,1405285486,book,paperback,Star Wars: The Cold (Star Wars: Adventures in Wild Space),"Cavan Scott, Lucasfilm Ltd, David M. Buisan",Egmont Books Ltd,,,
56303,972322124,book,paperback,Unlocking Harry Potter: Five Keys for the Serious Reader,John Granger,Unlocking Press,,,
56304,1505371996,book,paperback,Nuclear Road Trip: Onward to Destruction,"Barbara Billig, Michelle McKeeth",CreateSpace Independent Publishing Platform,,,
56305,1946161136,book,paperback,An Urchin of Means (The Baker Street Series) (Volume 1),April White,Corazon Entertainment,,,
56306,1906860122,book,paperback,Pass the Bike Test (and Be a Great Rider Too!). Sean Hayes & Rupert Paul,Sean Hayes,Uit Cambridge Ltd.,,,
56307,1984376756,book,paperback,Reflect - For Crayons And Wide Tipped Markers: Angie's Gentle Mood Menders - Volume 7,Angie Grace,CreateSpace Independent Publishing Platform,,,
56308,1973547139,book,paperback,J-Lo's Mission: The Story of a Special Little Cavalier King Charles Spaniel,Margaret Brazear,Independently published,,,
56309,8294259,book,paperback,"Goodly and Grave in A Bad Case of Kidnap (Goodly and Grave, Book 1)",Justine Windsor,HarperCollinsChildren'sBooks,,,
56310,1682612678,book,paperback,Go the F**k to Jail: An Adult Coloring Book of the Clinton Scandals,M. G. Anthony,Post Hill Press,,,
56311,1979601739,book,paperback,"Adult Coloring Book : Stress Relieving Designs Animals, Mandalas, Flowers, Paisley Patterns And So Much More",Cindy Elsharouni,Selah Works Prints,"  OVER 60 PAGES! UNIQUE, RELAXING DESIGNS TO COLOR! Largest Adult Coloring Book Ever!​Various Levels Of Intricacy Keeping You Excited And Engaged For Hours!Garden Designs, Animals, Mandalas, and Paisley PatternsEach Coloring Page Is Designed To Help Relax And Stay InspiredPerfect For Every Skill LevelPerfect With Your Choice Of Coloring Tools (Crayon, Gel Pens, Markers, Colored Pencils)Each Coloring Page Is On One Sheet. Printed One Sided. This Book Is HUGE!!! Largest Collection Of Artwork In One Book For A VERY Low Price!Add To Cart Today!  Guaranteed To Love. ",$6.20,4.4
56312,692509739,book,paperback,It's Not Your Journey,Rebecca Lombardo,PubKick,,,
56313,1859844421,book,paperback,"Image and Reality of the Israel-Palestine Conflict, New and Revised Edition","Norman G. Finkelstein, Norman Finkelstein",Verso,,,
56314,316013323,book,paperback,Consider the Lobster and Other Essays,David Foster Wallace,Back Bay Books,,,
56315,1473222435,book,paperback,The Furthest Station,Ben Aaronovitch,Gollancz,,,
56316,1515327035,book,paperback,Adult Coloring Books: 50 Mandalas To Color Your Stress Away (Coloring Books for Adults Made Easy) (Volume 1),Charles Orlik,CreateSpace Independent Publishing Platform,,,
56317,143129252,book,paperback,The Artist's Way: 25th Anniversary Edition,Julia Cameron,TarcherPerigee,,,
56318,310513898,book,paperback,PROOF: Finding Freedom through the Intoxicating Joy of Irresistible Grace,"Daniel Montgomery, Timothy Paul Jones",Zondervan,,,
56319,1250116449,book,paperback,Unbroken Brain: A Revolutionary New Way of Understanding Addiction,Maia Szalavitz,Picador,,,
56320,8375780634,book,paperback,Wiedzmin Ostatnie zyczenie,Andrzej Sapkowski,Supernowa,,,
56321,1623171660,book,paperback,These Wilds Beyond Our Fences: Letters to My Daughter on Humanity's Search for Home,"Bayo Akomolafe, Charles Eisenstein",North Atlantic Books,,,
56322,1629990884,book,paperback,At the Cross Adult Coloring Book: Coloring Pages Inspired by the Words of Classic Hymns,Passio,Passio,,,
56323,1519048637,book,paperback,Hearts on Ice,Christy McKellen,Independently published,,,
56324,B00FBBPSIC,book,paperback,A Killing at Cotton Hill: A Samuel Craddock Mystery (Samuel Craddock Mysteries) (Paperback) - Common,By (author) Terry Shames,Seventh Street Books,,,
56325,1980727740,book,paperback,Father Figure,James J. Cudney,Independently published,,,
56326,1594632898,book,paperback,On Such a Full Sea: A Novel,Chang-rae Lee,Riverhead Books,,,
56327,743235274,book,paperback,The Creative Habit: Learn It and Use It for Life,"Twyla Tharp, Mark Reiter",Simon & Schuster,,,
56328,1477539948,book,paperback,Rotisserie Grilling: 50 Recipes For Your Grill's Rotisserie,Mike Vrobel,CreateSpace Independent Publishing Platform,,,
56329,557006759,book,paperback,Mayan Moon A New Beginning,Debra Davis,Lulu.com,,,
56330,162361094X,book,paperback,"Chicken Soup for the Preteen Soul: Stories of Changes, Choices and Growing Up for Kids Ages 9-13 (Chicken Soup for the Soul)","Jack Canfield, Mark Victor Hansen, Patty Hansen","Backlist, LLC - a unit of Chicken Soup of the Soul",,,
56331,1620355116,book,paperback,"Smart Soapmaking: The Simple Guide to Making Soap Quickly, Safely, and Reliably, or How to Make Luxurious Soaps for Family, Friends, and Yourself",Anne L Watson,Shepard Publications,,,
56332,62348116,book,paperback,Rethinking Narcissism: The Secret to Recognizing and Coping with Narcissists,Dr. Craig Malkin,Harper Perennial,,,
56333,3800652854,book,paperback,Reinventing Organizations visuell,"Frederic Laloux, Etienne Appert, Mike Kauschke",Vahlen Franz Gmbh,,,
56334,1521319944,book,paperback,"Bodyguard Bear (Protection, Inc.)",Zoe Chant,Independently published,,,
56335,756407125,book,paperback,The Wise Man's Fear (Kingkiller Chronicles),Patrick Rothfuss,DAW,,,
56336,330518631,book,paperback,Nourishment,Gerard Woodward,Picador USA," 'Woodward's study of the ways in which we consume ourselves and those we love is surprising and surprisingly charming darkly witty and altogether brilliant' Easy Living The English are an unusual bunch: quirky and eccentric, often reserved and reticent, but always strong and resilient. Tory Pace, the heroine of this beautifully written and hilarious black comedy, is all of these things. Typically, she's trying to make the best of life in a difficult time: struggling, as only a mother can, to sustain her family in a land starved of nourishment. But like so many triumphs over adversity, her survival comes with a heavy price. Beginning shortly after the outbreak of war and continuing into the deftly drawn austerity years that followed, Woodward offers a generous family saga. Equally memorable for poignant moments of sadness, comic tableau, witty observations and unforgettable characters, Nourishment is a novel like no other every bit as unique and charming as an English family, in fact.",$8.65,4.4
56337,022660053X,book,paperback,"After the Map: Cartography, Navigation, and the Transformation of Territory in the Twentieth Century",William Rankin,University of Chicago Press,,,
56338,1620355345,book,paperback,Flight,Anne L Watson,Shepard & Piper,,,
56339,159921959X,book,paperback,Knack Pool & Billiards: Everything You Need To Know To Improve Your Game (Knack: Make It Easy),"Bruce Barthelette, Eli Burakian",Globe Pequot Press,,,
56340,1509809635,book,paperback,Murder at the Old Vicarage: A Christmas Mystery,Jill McGown,Pan Books,,,
56341,1632160404,book,paperback,This Is Not a Love Story,Suki Fleet,Harmony Ink Press,,,
56342,143423959,book,paperback,Penguin Books Ltd The Seeker,KARAN BAJAJ,PENGUIN,,,
56343,1780664303,book,paperback,"The Positive Birth Book: A New Approach to Pregnancy, Birth and the Early Weeks",Milli Hill,Pinter & Martin Ltd.,,,
56344,1616388781,book,paperback,"Satan, You Can't Have My Miracle: A spiritual warfare guide to restore what the enemy has stolen",Iris Delgado,Charisma House,,,
56345,1499532784,book,paperback,Sense and Sensibility: Original and Unabridged,Jane Austen,CreateSpace Independent Publishing Platform,,,
56346,160282973X,book,paperback,Under Her Spell,Maggie Morton,Bold Strokes Books," Terra may not be the best at magic, but she is the best at loving Athene Werth, her lover and best friend. They don’t ever want to part, but a threat to their romance is right on the horizona magical quest for Athene’s hand in marriage. So Terra goes undercover, disguised as a man, and she joins the quest. What other choice does she have?Once the quest begins, there are many surprises along the way, including an enchanted stone that allows Terra to visit Athene, because neither woman wants to be away from the other’s lips for very long. Back on the quest, a man with flaming horns is hot on Terra’s trail, and he will stop at nothing to end her questand end her life. But Terra will also stop at nothing to win the quest, because Athene’s loving embrace lies at its end.",$12.95,4.0
56347,1517716322,book,paperback,Accidents of Love,Barbara Bleiman,CreateSpace Independent Publishing Platform,,,
56348,1514707187,book,paperback,Alarm Sales Mastery: Eliminate the Competition and Make Over 100k per Year,"Mr. Mark Tosoni, Mr. Ken Christensen",CreateSpace Independent Publishing Platform,,,
56349,1904838391,book,paperback,Challenging Coaching: A New and Critical Approach that Goes Beyond Traditional Coaching to Face the FACTS,"John Blakey, Ian Day",Nicholas Brealey Publishing,,,
56350,1611098033,book,paperback,The Enemy of My Enemy (Brainrush 2),Richard Bard,Thomas & Mercer,,,
56351,976986205,book,paperback,Jewish Education in Transition: Proceedings of the First International Conference on Jewish Education,"Zvi Grumet, Jacob  J Schacter, David Pelcovitz",Ben Yehuda Press,,,
56352,743406664,book,paperback,"Natural Hormone Balance for Women: Look Younger, Feel Stronger, and Live Life with Exuberance","Uzzi Reiss, Martin Zucker",Atria Books,,,
56353,1514133466,book,paperback,10-Minute Declutter: The Stress-Free Habit for Simplifying Your Home,"S.J. Scott, Barrie Davenport",CreateSpace Independent Publishing Platform,,,
56354,1407140183,book,paperback,Fashion Assassin (Jessica Cole: Model Spy),Sarah Sky,Scholastic Press,,,
56355,1633880060,book,paperback,See Also Murder: A Marjorie Trumaine Mystery,Larry D. Sweazy,Seventh Street Books,,,
56356,190945723X,book,paperback,Jonathan Little on Live No-Limit Cash Games: The Theory (D&B Poker) (Volume 1),Jonathan Little,D & B Publishing,,,
56357,1523729376,book,paperback,Andy Guitar Beginner's Guitar Course: Guitar Method for the Complete Beginner,Mr Andrew Crowley,CreateSpace Independent Publishing Platform,,,
56358,1942212321,book,paperback,The Cockatoo Called,Rachael Rawlings,Hydra Publications,,,
56359,1937986160,book,paperback,Photographer's Guide to the Canon PowerShot S110,Alexander S. White,White Knight Press," This book, a complete guide to the operation and features of the Canon PowerShot S110 digital camera, is a follow-up to the author's earlier guides to advanced compact digital cameras. This guide explains all operations, features, menus, and controls of the PowerShot S110 camera in clear language, providing guidance not only about how to accomplish things with the camera, but when and why to use certain features. The book does not assume any specialized knowledge by the reader, but clearly explains topics such as autofocus, manual focus, depth of field, aperture priority, shutter priority, HDR (High Dynamic Range) photography, white balance, ISO, and macro photography. The book gives details about how to take advantage of the camera's varied array of Scene and Creative Filters shooting settings. The guide's more than 300 photographs, almost all in full color, provide illustrations of the camera's controls and menus, and also include examples of the various types of photographs that can be taken using the many creative settings of the camera, including the Creative Filters settings, which let the photographer alter the color processing and other aspects of images; various menu options such as i-Contrast and digital zoom; and the camera's strong set of features for continuous shooting. In addition, the book goes beyond the realm of everyday photography, providing introductions to more advanced topics such as infrared photography, street photography, and using the Raw format, which permits a wide range of adjustments to images after they have been captured. The book also includes a full discussion of the video recording abilities of the PowerShot S110, which can record high-definition (HD) video with stereo sound and can take ""Super Slow Motion"" movies that slow down action by a factor of eight. In three appendices, the book provides information about accessories available for the camera, including cases, a filter adapter, and external flash units; contains a list of useful web sites and other resources for further information; and includes a section with helpful Quick Tips that give particular insights into how to take advantage of the camera's features in the most efficient ways possible.",,4.7
56360,1626728321,book,paperback,Cucumber Quest: The Doughnut Kingdom,Gigi D.G.,First Second,,,
56361,188068540X,book,paperback,Professional No-Limit Hold 'em: Volume I,"Matt Flynn, Sunny Mehta, Ed Miller",Two Plus Two Publishing LLC,,,
56362,749467770,book,paperback,The Public Sector: Managing the Unmanageable,Alexander Stevenson,Kogan Page,,,
56363,812981154,book,paperback,Decoded,Jay-Z,Spiegel & Grau,,,
56364,1602151431,book,paperback,Quiet Anchorage,Ed Lynskey,BooksForABuck.com,,,
56365,525432795,book,paperback,The Spy: A Novel of Mata Hari (Vintage International),Paulo Coelho,Vintage,,,
56366,470044012,book,paperback,Excel 2007 Power Programming with VBA,John Walkenbach,Wiley,,,
56367,1940761298,book,paperback,Let the Dead Bury the Dead,Joan King,Beating Windward Press LLC,,,
56368,146535042X,book,paperback,But Why?: UNRAVELING the Mysteries of Math,Sean Monroe,"Xlibris, Corp.",,,
56369,1904955495,book,paperback,The Trans-Siberian Railway: A Traveller's Anthology,Deborah Manley,Signal Books Ltd,,,
56370,345508017,book,paperback,The Elder Scrolls: The Infernal City,Greg Keyes,Del Rey,,,
56371,1934081094,book,paperback,Quid Pro Quo,Manna Francis,Casperian Books LLC,,,
56372,385521715,book,paperback,My Promised Land: The Triumph and Tragedy of Israel,Ari Shavit,Spiegel & Grau,,,
56373,1625261543,book,paperback,A Life Without Living,S.C. Alban,Solstice Publishing,,,
56374,976005190,book,paperback,Wingbeats: Exercises and Practice in Poetry,"Scott Wiggerman, David Meischen",Dos Gatos Press,,,
