,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
2509,1447278739,book,hardcover,A Column of Fire (The Kingsbridge Novels),Ken Follett,Pan Macmillan, A Column of Fire is the third and final book in the famous Kingsbridge trilogy. The stories center around the Kingsbridge Cathedral built in medieval times and is the basis of all three books. Considered a masterpiece of writing by Ken Follett.,$23.33,4.5
2510,1405231017,book,hardcover,Rupert Bear Annual (No. 72 / 2008),,Egmont Books Ltd," Rupert Bear is a children's comic strip character created by the English artist Mary Tourtel and first appearing in the Daily Express newspaper on 8 November 1920. Rupert's initial purpose was to win sales from the rival Daily Mail and Daily Mirror. In 1935, the mantle of Rupert artist and storyteller was taken over by Alfred Bestall, who was previously an illustrator for Punch and other glossy magazines. Bestall proved to be successful in the field of children's literature and worked on Rupert stories and artwork into his 90s. More recently, various other artists and writers have continued the series. The comic strip was, and still is, published daily in the Daily Express, with many of these stories later being printed in books, and every year since 1936 a Rupert annual has also been released (of which this is one). Rupert Bear has become a well-known character in children's culture in the United Kingdom, and the success of the Rupert stories has led to the creation of several television series based on the character. The character also has a large fan following, with such groups as The Followers of Rupert.",$41.28,5.0
2511,1583335617,book,hardcover,"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It",Kelly McGonigal,Avery," The author of The Willpower Instinct delivers a controversial and groundbreaking new book that overturns long-held beliefs about stress.  More than forty-four percent of Americans admit to losing sleep over stress. And while most of us do everything we can to reduce it, Stanford psychologist and bestselling author Kelly McGonigal, Ph.D., delivers a startling message: Stress isn’t bad. In The Upside of Stress, McGonigal highlights new research indicating that stress can, in fact, make us stronger, smarter, and happier—if we learn how to embrace it. The Upside of Stress is the first book to bring together cutting-edge discoveries on the correlation between resilience—the human capacity for stress-related growth—and mind-set, the power of beliefs to shape reality. As she did in The Willpower Instinct, McGonigal combines science, stories, and exercises into an engaging and practical book that is both entertaining and life-changing, showing you:how to cultivate a mind-set to embrace stresshow stress can provide focus and energyhow stress can help people connect and strengthen close relationshipswhy your brain is built to learn from stress, and how to increase its ability to learn from challenging experiences McGonigal’s TED talk on the subject has already received more than 7 million views. Her message resonates with people who know they can’t eliminate the stress in their lives and want to learn to take advantage of it. The Upside of Stress is not a guide to getting rid of stress, but a guide to getting better at stress, by understanding it, embracing it, and using it.",$11.85,4.5
2512,0861128923,book,hardcover,The Night Before Christmas (Christmas Books),Stephanie Ryder,Brimax Books Ltd," Hardcover, as pictured (x)",,
2513,022650381X,book,hardcover,New Television: The Aesthetics and Politics of a Genre,Martin Shuster,University Of Chicago Press," Even though it’s frequently asserted that we are living in a golden age of scripted television, television as a medium is still not taken seriously as an artistic art form, nor has the stigma of television as “chewing gum for the mind” really disappeared.   Philosopher Martin Shuster argues that television is the modern art form, full of promise and urgency, and in New Television, he offers a strong philosophical justification for its importance. Through careful analysis of shows including The Wire, Justified, and Weeds, among others; and European and Anglophone philosophers, such as Stanley Cavell, Hannah Arendt, Martin Heidegger, and John Rawls; Shuster reveals how various contemporary television series engage deeply with aesthetic and philosophical issues in modernism and modernity. What unifies the aesthetic and philosophical ambitions of new television is a commitment to portraying and exploring the family as the last site of political possibility in a world otherwise bereft of any other sources of traditional authority; consequently, at the heart of new television are profound political stakes.  ",$50.02,
2514,0749020873,book,hardcover,Ordeal by Fire (A Bradecote and Catchpoll Mystery),Sarah Hawkswood,Allison and Busby," September 1143. Sergeant Catchpoll hopes a fire at a Worcester silversmith’s is just an accident, but when there is a second fire, and a charred corpse is discovered, he has no choice but to call in the undersheriff, Hugh Bradecote, to help find the culprit. With further fires, a hooded figure stalking the streets, and a possible murder that has gone undiscovered for some months, the duo have to work together to avoid getting more than their fingers burnt in this puzzling investigation.",$16.15,5.0
2515,3319150006,book,hardcover,The Large Hadron Collider: Harvest of Run 1,Thomas SchÃ¶rner-Sadenius,Springer,,,
2516,0439339278,book,hardcover,Star Wars: Boba Fett #1: Fight To Survive,Terry Bisson,Scholastic Paperbacks," The evolution of the ultimate badguy: one of the most popular Star Wars characters ever comes to life in this spin-off from Episode II.We're not allowed to say anything very specific at this point without revealing some of the biggest surprises of Episode II. So let's just say that Boba Fett, the incredibly popular bounty hunter from Episode II (featuring in the massively selling SHADOW OF THE EMPIRE spin-off) is back -- and he's a kid with some major, major issues. This series will follow Boba Fett from Episode II onward -- consider him the anti-Jedi apprentice.",,4.0
2517,1464206430,book,hardcover,A Very Pukka Murder: The First Maharajah Mystery (The Maharajah Mysteries),Arjun Gaind,Poisoned Pen Press," From the borders of icy Kashmir to the shark-infested shores of the Malabar Coast, Major William Russell, the English Resident of the small, princely state of Rajpore, is renowned as a straitlaced man of rigorous habit. When his valet knocks on his bedroom door the morning after the 1909 New Year's Ball and receives no response, he and the Resident's elderly secretary eventually task the English Commandant of Cavalry with breaking it down. The Resident is dead in his bed.His Highness Farzand-i-Khas-i-Daulat-i-Inglishia Mansur-i-Zaman Maharaja Sikander Singh, Light of Heaven, Sword of Justice, Shield of the Faithful, sole ruler of Rajpore, is slow to rise after the night of revelry. But news of the murder galvanizes him. The fabulously wealthy Maharaja, who perforce has surrendered much of his authority to the British, is a man of indolent habit although he keeps himself thoroughly fit. A lover of luxury cars and beautiful women, his deepest passion is for mysteries. He cannot resist an enigma, relishing a riddle and the rush of resolving it. Like August Dupin and Sherlock Holmes, Sikander wields careful and deliberate logic to crack puzzles that leave less intelligent men confounded. Here is such an opportunity, and well timed–for the Maharaja, resigned to another year of indolence, is almost fatally bored.Abandoning the lavish comforts of his ornate palace, Sikander orders his massive manservant Charan Singh into his Silver Ghost and speeds to the insular English settlement. Despite the objections of the local Magistrate and the Superintendent of Police, he works the crime scene and deduces that Resident was poisoned by a massive dose of strychnine.As a clock starts ticking - the British authorities dispatch their own investigator from Simla - Sikander overcomes obstacles, false trails, and the growing hostility of the English Establishment, while learning that Major Russell was not as pukka, as proper, as he liked to pretend. Will the Maharaja work through a surplus of suspects and motives before the British shut him down and cover up the truth about the Major's death?Arjun Gaind's clever, fascinating debut introduces an elegant new detective in the tradition of Lord Peter Wimsey, while painting a scathing portrait of the British Raj.",$15.77,4.0
2518,1785211498,book,hardcover,Tabletop Gaming Manual: A guide to the diverse world of modern tabletop games (Haynes Manuals),Matt Thrower,Haynes Publishing UK," Tabletop gaming is enjoying a huge renaissance. Sales of hobby board games have risen in double digits yearly for the past decade, with more people enjoying the physical, non-digital aspects of playing, along with the social interaction. It's one of the biggest sectors in crowd-funding platform Kickstarter.",$22.97,4.0
2519,0735211671,book,hardcover,The Only Sales Guide You'll Ever Need,"Anthony Iannarino, Mike Weinberg",Portfolio," The USA Today bestseller by the star sales speaker and author of The Sales Blog that reveals how all salespeople can attain huge sales success through strategies backed by extensive research and experience.   Anthony Iannarino never set out to become a salesman, let alone a sales manager, speaker, coach, or writer of the most prominent blog about the art and science of great selling. He fell into his profession by accident, as a day job while pursuing rock-and-roll stardom.   Once he realized he'd never become the next Mick Jagger, Iannarino turned his focus to a question that's been debated for at least a century: Why are a small number of salespeople in any field hugely successful, while the rest get mediocre results at best?    The answer is simple: it’s not about the market, the product, or the competition—it’s all about the seller. And consequently, any salesperson can sell more and better, all the time.   Over twenty-five years, Iannarino has boiled down everything he's learned and tested into one convenient book that explains what all successful sellers, regardless of industry or organization, share: a mind-set of powerful beliefs and a skill-set of key actions, including... ·Self-discipline: How to keep your commitments to yourself and others.·Accountability: How to own the outcomes you sell.·Competitiveness: How to embrace competition rather than let it intimidate you.·Resourcefulness: How to blend your imagination, experience, and knowledge into unique solutions.·Storytelling: How to create deeper relationships by presenting a story in which the client is the hero and you're their guide.·Diagnosing: How to look below the surface to figure out someone else's real challenges and needs.Once you learn Iannarino's core strategies, picking up the specific tactics for your product and customers will be that much easier. Whether you sell to big companies, small companies, or individual consumers, this is the book you'll turn to again and again for proven wisdom, strategies, and tips that really work.",$14.64,4.8
2520,1469634376,book,hardcover,"Remaking Black Power: How Black Women Transformed an Era (Justice, Power, and Politics)",Ashley D. Farmer,The University of North Carolina Press," In this comprehensive history, Ashley D. Farmer examines black women's political, social, and cultural engagement with Black Power ideals and organizations. Complicating the assumption that sexism relegated black women to the margins of the movement, Farmer demonstrates how female activists fought for more inclusive understandings of Black Power and social justice by developing new ideas about black womanhood. This compelling book shows how the new tropes of womanhood that they created--the ""Militant Black Domestic,"" the ""Revolutionary Black Woman,"" and the ""Third World Woman,"" for instance--spurred debate among activists over the importance of women and gender to Black Power organizing, causing many of the era's organizations and leaders to critique patriarchy and support gender equality.Making use of a vast and untapped array of black women's artwork, political cartoons, manifestos, and political essays that they produced as members of groups such as the Black Panther Party and the Congress of African People, Farmer reveals how black women activists reimagined black womanhood, challenged sexism, and redefined the meaning of race, gender, and identity in American life.",$28.45,5.0
2521,1683311086,book,hardcover,Cat Got Your Cash: A Kitty Couture Mystery,Julie Chase,Crooked Lane Books," Lacy Marie Crocker’s whimsical pet couture has gained a following in New Orleans’s cozy Garden District, and word of mouth has traveled all the way to her favorite fashion designer, Annie Lane. Lacy’s thrilled when Annie schedules a private session at her home to discuss a companion line for her evening wear, but when Lacy arrives for the appointment, she enters the kitchen to two mewling Siamese cats--and one very dead Annie.Lacy takes the kittens home to care for them until they can be properly claimed by Annie's family or friends, but after a busy day of work, she returns home to find them missing. And when Lacy learns the cats are set to inherit Annie's fortune, she begins to wonder if the killer was after the kittens all along. Now Lacy will stop at nothing to save the Siamese and find justice for Annie--if the killer doesn’t sink his claws into her first.Luckily, Lacy has the help of handsome NOLA PD homicide detective Jack Oliver to help her catch the cat-napper before its too late in Cat Got Your Cash, the endearing second Kitty Couture mystery from Julie Chase.",$14.46,4.4
2522,0470499087,book,hardcover,Enterprise Risk Management: Today's Leading Research and Best Practices for Tomorrow's Executives,"John Fraser, Betty Simkins",Wiley," Essential insights on the various aspects of enterprise riskmanagementIf you want to understand enterprise risk management from someof the leading academics and practitioners of this exciting newmethodology, Enterprise Risk Management is the book for you.Through in-depth insights into what practitioners of this evolvingbusiness practice are actually doing as well as anticipating whatneeds to be taught on the topic, John Fraser and Betty Simkins havesought out the leading experts in this field to clearly explainwhat enterprise risk management is and how you can teach, learn,and implement these leading practices within the context of yourbusiness activities. In this book, the authors take a broad view ofERM, or what is called a holistic approach to ERM.Enterprise Risk Management introduces you to the widerange of concepts and techniques for managing risk in a holisticway that correctly identifies risks and prioritizes the appropriateresponses. This invaluable guide offers a broad overview of thedifferent types of techniques: the role of the board, risktolerances, risk profiles, risk workshops, and allocation ofresources, while focusing on the principles that determine businesssuccess. This comprehensive resource also provides a thoroughintroduction to enterprise risk management as it relates to credit,market, and operational risk, as well as the evolving requirementsof the rating agencies and their importance to the overall riskmanagement in a corporate setting. Filled with helpful tables andcharts, Enterprise Risk Management offers a wealth ofknowledge on the drivers, the techniques, the benefits, as well asthe pitfalls to avoid, in successfully implementing enterprise riskmanagement.Discusses the history of risk management and more recentlydeveloped enterprise risk management practices and how you canprudently implement these techniques within the context of yourunderlying business activitiesProvides coverage of topics such as the role of the chief riskofficer, the use of anonymous voting technology, and riskindicators and their role in risk managementExplores the culture and practices of enterprise riskmanagement without getting bogged down by the mathematicssurrounding the more conventional approaches to financial riskmanagementThis informative guide will help you unlock the incrediblepotential of enterprise risk management, which has been describedas a proxy for good management.",$61.24,4.2
2523,0399174745,book,hardcover,Super Mind: How to Boost Performance and Live a Richer and Happier Life Through Transcendental Meditation,Norman E Rosenthal MD,TarcherPerigee," The noted research psychiatrist and New York Times-bestselling author explores how Transcendental Meditation permanently alters your daily consciousness, resulting in greater productivity, emotional resilience, and aptitude for success.Most of us believe that we live in only three states of consciousness: wakefulness, sleep, and dreaming. But there is so much more. In Super Mind, clinical psychiatrist and bestselling author Norman E. Rosenthal, M.D., shows how the incredibly simple daily practice of Transcendental Meditation (TM) can permanently improve your state of mind during the routine hours of waking life--placing you into a super-mind state of  consciousness where you consistently perform at peak aptitude. In his most ambitious and practical book yet, Rosenthal shows how TM is more than a tool for destressing or for general wellness. It is a gateway to functioning physically, emotionally, and intellectually at levels we never knew we could attain. Written in Rosenthal's trademark style of restraint and intellectual carefulness, Super Mind explores how we can aspire to so much more than we ever thought possible.",$14.98,3.7
2524,080652720X,book,hardcover,The Alphabet Of Manliness,"Maddox, Angelo Vildasol, Bryan Douglas",Citadel Press,,,
2525,0689040342,book,hardcover,The Spiderwick Chronicles (Boxed Set): The Field Guide; The Seeing Stone; Lucinda's Secret; The Ironwood Tree; The Wrath of Mulgrath,"Holly Black, Tony DiTerlizzi",Simon & Schuster Books For Young Readers," It all started with a mysterious letter left at a tiny bookstore for authors Tony DiTerlizzi and Holly Black. Its closing lines: ""We just want people to know about this. The stuff that has happened to us could happen to anyone."" Little could they imagine the remarkable adventure that awaited them as they followed Jared, Simon, and Mallory Grace and a strange old book into a world filled with elves, goblins, dwarves, trolls, and a fantastical menagerie of other creatures. The oddest part is in entering that world, they didn't leave this one!  Five captivating books! One thrilling adventure! The Spiderwick Chronicles",$60.99,4.6
2526,0578036428,book,hardcover,MATLAB for Beginners: A Gentle Approach: Revised Edition,Peter Kattan,Peter I. Kattan,,,
2527,8365281392,book,hardcover,Japanese Anti-Submarine Aircraft in the Pacific War,"Ryusuke Ishiguro, Zygmunt Szeremeta",MMPBooks," Japanese Anti-Submarine aircraft are not well known, and not very well covered in the literature. This book is the first in English on this subject.Details are provided of a wide selection of historic machines and fascinating color schemes, as well as full technical details.Described aircraft:• Aichi E13A Reisu (Jake)• Aichi H9A• Kawanishi E7K (Alf)• Kawanishi H6K (Mavis/Tillie)• Kawanishi H8K (Emilly)• Mitsubishi G3M (Nell)• Mitsubishi G4M (Betty)• Nakajima B5N (Kate)• Nakajima B6N Tenzan (Jill)• Kyushu Q1W Tokai (Lorna)• Q1W1-K Tokai Ren• Mitsubishi Q2M Taiyo• Kyushu K11W Shiragiku • Kyushu Q3W Nankai• Kayaba Ka-Go• Kokusai Ki-76 (Stella)• Kobeseiko Te-Go• Mitsubishi Ki-51 (Sonia)• Nakajima Ki-49 Donryu (Helen)• Tachikawa Ki-36 (Ida)• Tachikawa Ki-54 (Hickory)",$39.33,5.0
2528,1629995487,book,hardcover,Rise: In Defense of Judeo-Christian Values and Freedom,Brigitte Gabriel,Frontline,,,
2529,0316807222,book,hardcover,Maniac Magee (Newbery Medal Book),Jerry Spinelli,"Little, Brown Books for Young Readers"," A Newbery Medal winning modern classic about a racially divided small town and a boy who runs. Jeffrey Lionel ""Maniac"" Magee might have lived a normal life if a freak accident hadn't made him an orphan. After living with his unhappy and uptight aunt and uncle for eight years, he decides to run--and not just run away, but run. This is where the myth of Maniac Magee begins, as he changes the lives of a racially divided small town with his amazing and legendary feats.",$17.09,4.5
2530,0684848783,book,hardcover,'Tis: A Memoir,Frank McCourt,Scribner," The #1 New York Times bestselling sequel to the beloved Pulitzer Prize-winning classic memoir, Angela’s Ashes, about McCourt’s coming of age as an immigrant in America.Frank McCourt's glorious childhood memoir, Angela's Ashes, has been loved and celebrated by readers everywhere for its spirit, its wit and its profound humanity. A tale of redemption, in which storytelling itself is the source of salvation, it won the National Book Critics Circle Award, the Los Angeles Times Book Award and the Pulitzer Prize. Rarely has a book so swiftly found its place on the literary landscape. And now we have 'Tis, the story of Frank's American journey from impoverished immigrant to brilliant teacher and raconteur. Frank lands in New York at age nineteen, in the company of a priest he meets on the boat. He gets a job at the Biltmore Hotel, where he immediately encounters the vivid hierarchies of this ""classless country,"" and then is drafted into the army and is sent to Germany to train dogs and type reports. It is Frank's incomparable voice -- his uncanny humor and his astonishing ear for dialogue -- that renders these experiences spellbinding. When Frank returns to America in 1953, he works on the docks, always resisting what everyone tells him, that men and women who have dreamed and toiled for years to get to America should ""stick to their own kind"" once they arrive. Somehow, Frank knows that he should be getting an education, and though he left school at fourteen, he talks his way into New York University. There, he falls in love with the quintessential Yankee, long-legged and blonde, and tries to live his dream. But it is not until he starts to teach -- and to write -- that Frank finds his place in the world. The same vulnerable but invincible spirit that captured the hearts of readers in Angela's Ashes comes of age. As Malcolm Jones said in his Newsweek review of Angela's Ashes, ""It is only the best storyteller who can so beguile his readers that he leaves them wanting more when he is done...and McCourt proves himself one of the very best."" Frank McCourt's 'Tis is one of the most eagerly awaited books of our time, and it is a masterpiece.",$3.39,4.4
2531,1250113822,book,hardcover,Deep Nutrition: Why Your Genes Need Traditional Food,Catherine Shanahan M.D.,Flatiron Books,,,
2532,0786965606,book,hardcover,Player's Handbook (Dungeons & Dragons),Wizards RPG Team,Wizards of the Coast," Create heroic characters for the world’s greatest roleplaying game.   The Player’s Handbook is the essential reference for every Dungeons & Dragons roleplayer. It contains rules for character creation and advancement, backgrounds and skills, exploration and combat, equipment, spells, and much more. Use this book to create characters from among the most iconic D&D races and classes.   Publisher’s Weekly #1 Best Seller in Hardcover Nonfiction  Wall Street Journal #1 Best Seller in Hardcover Nonfiction    • In Dungeons & Dragons, you and your friends coauthor your own legend. Guided by a Dungeon Master, you create characters and play their roles in a story, rolling dice and navigating maps as you unfold a tale as limitless as your imagination.    • The Player’s Handbook is the first of three D&D core rulebooks, along with the Monster Manual and the Dungeon Master’s Guide. The Player’s Handbook is the cornerstone. It’s the foundational text of D&D’s fifth edition—for beginners and for veterans alike.   • The Player’s Handbook walks you through how to create a Dungeons & Dragons character—the role you’ll play in the D&D world.   • Dungeons & Dragons is the world’s greatest roleplaying game. Created in 1974, D&D transformed gaming culture by blending traditional fantasy with miniatures and wargaming.",$27.27,4.6
2533,0061766089,book,hardcover,Change by Design: How Design Thinking Transforms Organizations and Inspires Innovation,Tim Brown,HarperBusiness, The myth of innovation is that brilliant ideas leap fully formed from the minds of geniuses. The reality is that most innovations come from a process of rigorous examination through which great ideas are identified and developed before being realized as new offerings and capabilities.  This book introduces the idea of design thinking‚ the collaborative process by which the designer′s sensibilities and methods are employed to match people′s needs not only with what is technically feasible and a viable business strategy. In short‚ design thinking converts need into demand. It′s a human−centered approach to problem solving that helps people and organizations become more innovative and more creative.  Design thinking is not just applicable to so−called creative industries or people who work in the design field. It′s a methodology that has been used by organizations such as Kaiser Permanente to increase the quality of patient care by re−examining the ways that their nurses manage shift change‚ or Kraft to rethink supply chain management. This is not a book by designers for designers; this is a book for creative leaders seeking to infuse design thinking into every level of an organization‚ product‚ or service to drive new alternatives for business and society.,$14.67,4.1
2534,019528318X,book,hardcover,"The Complete Parallel Bible with the Apocryphal/Deuterocanonical Books: New Revised Standard Version, Revised English Bible, New American Bible, New Jerusalem Bible",Publisher Oxford University Press,Oxford University Press," The Complete Parallel Bible presents four of the most highly respected modern language Bible translations arranged side by side for easy comparison. The parallel format brings new insights into the distinct characteristics that distinguish the texts used by Protestant, Catholic, and Orthodox Christians. This unique work highlights the importance of the translation process in defining the priorities and concerns of these different groups, and reveals interesting contrasts in literary styles, verse placement, and canonical content. The volume includes three translations that have an imprimatur (NRSV, NAB, NJB).",,4.3
2535,0824506618,book,hardcover,Health and Medicine in the Catholic Tradition: Tradition in Transition (Health/Medicine and the Faith Traditions),Richard A. McCormick,Crossroad Pub Co," Book by McCormick, Richard A.",$39.99,
2536,0805099069,book,hardcover,Secrets of the Dragon Tomb,"Patrick Samphire, Jeremy Holmes",Henry Holt and Co. (BYR)," Mars in 1816 is a world of high Society, deadly danger, and strange clockwork machines. Pterodactyls glide through the sky, automatic servants hand out sandwiches at elegant garden parties, and in the north, the great dragon tombs hide marvels of Ancient Martian technology.Twelve-year-old Edward Sullivan has always dreamed of becoming a spy like the ones he reads of in his favorite magazine, Thrilling Martian Tales. Instead, he spends his days keeping his eccentric family from complete disaster ... that is, until the villainous archeologist, Sir Titus Dane, kidnaps Edward's parents as part of a scheme to loot an undiscovered dragon tomb.Edward and his sisters set out on a perilous pursuit across the Martian wilderness. Together they must evade Sir Titus's minions, battle mechanical nasties, and escape deadly Martian hunting machines. If they can't, they will never uncover the secrets of the dragon tomb and rescue Edward's family.",$9.85,4.8
2537,0871403803,book,hardcover,The Tides of Mind: Uncovering the Spectrum of Consciousness,David Gelernter,Liveright,,,
2538,1595548041,book,hardcover,The Skin Map (Bright Empires),Stephen Lawhead,Thomas Nelson," It is the ultimate quest for the ultimate treasure. Chasing a map tattooed on human skin. Across an omniverse of intersecting realities. To unravel the future of the future.Kit Livingstone’s great-grandfather appears to him in a deserted alley during a tumultuous storm. He reveals an unbelievable story: that the ley lines throughout Britain are not merely the stuff of legend or the weekend hobby of deluded cranks, but pathways to other worlds. To those who know how to use them, they grant the ability to travel the multi-layered universe of which we ordinarily inhabit only a tiny part.One explorer knew more than most. Braving every danger, he toured both time and space on voyages of heroic discovery. Ever on his guard and fearful of becoming lost in the cosmos, he developed an intricate code—a roadmap of symbols—that he tattooed onto his own body. This Skin Map has since been lost in time. Now the race is on to recover all the pieces and discover its secrets.But the Skin Map itself is not the ultimate goal. It is merely the beginning of a vast and marvelous quest for a prize beyond imagining.The Bright Empires series—from acclaimed author Stephen R. Lawhead—is a unique blend of epic treasure hunt, ancient history, alternate realities, cutting-edge physics, philosophy, and mystery. The result is a page-turning, adventure like no other.“Anything but ordinary . . . Dynamic settings are mixed with unpredictable adventures [and] parallel worlds.” —BookPage ",$7.75,3.9
2539,0340830476,book,hardcover,Mortal Coil,Anthony McGowan,Hodder & Stoughton Ltd," 1st hardcover edition, fine book in fine (as new) dw, In stock shipped from our UK warehouse",$52.05,
2540,1476774048,book,hardcover,The Boy Who Loved Too Much: A True Story of Pathological Friendliness,Jennifer Latson,Simon & Schuster," The poignant story of a boy’s coming-of-age complicated by Williams syndrome, a genetic disorder that makes people biologically incapable of distrust.What would it be like to see everyone as a friend? Twelve-year-old Eli D’Angelo has a genetic disorder that obliterates social inhibitions, making him irrepressibly friendly, indiscriminately trusting, and unconditionally loving toward everyone he meets. It also makes him enormously vulnerable. Eli lacks the innate skepticism that will help his peers navigate adolescence more safely—and vastly more successfully. Journalist Jennifer Latson follows Eli over three critical years of his life as his mother, Gayle, must decide whether to shield Eli entirely from the world and its dangers or give him the freedom to find his own way and become his own person. By intertwining Eli and Gayle’s story with the science and history of Williams syndrome, the book explores the genetic basis of behavior and the quirks of human nature. More than a case study of a rare disorder, however, The Boy Who Loved Too Much is a universal tale about the joys and struggles of raising a child, of growing up, and of being different.",$15.76,4.7
2541,0198718535,book,hardcover,Bananaworld: Quantum Mechanics for Primates,Jeffrey Bub,Oxford University Press,,,
2542,0061349208,book,hardcover,She Loved Baseball: The Effa Manley Story,"Audrey Vernick, Don Tate",Collins," ""A wonderful picture book biography. Little girls will be inspired.""*Effa always loved baseball. As a young woman, she would go to Yankee Stadium just to see Babe Ruth’s mighty swing. But she never dreamed she would someday own a baseball team. Or be the first—and only—woman ever inducted into the Baseball Hall of Fame.From her childhood in Philadelphia to her groundbreaking role as business manager and owner of the Newark Eagles, Effa Manley always fought for what was right. And she always swung for the fences.From author Audrey Vernick and illustrator Don Tate comes the remarkable story of an all-star of a woman.*Brightly.com",$13.11,4.9
2543,0385352166,book,hardcover,The Thirst: A Harry Hole Novel (Harry Hole Series),"Jo Nesbo, Neil Smith",Knopf," #1 International Best Seller  In this electrifying new thriller from the author of Police and The Snowman, Inspector Harry Hole hunts down a serial murderer who targets his victims . . . on Tinder.   The murder victim, a self-declared Tinder addict. The one solid clue—fragments of rust and paint in her wounds—leaves the investigating team baffled.         Two days later, there’s a second murder: a woman of the same age, a Tinder user, an eerily similar scene.          The chief of police knows there’s only one man for this case. But Harry Hole is no longer with the force. He promised the woman he loves, and he promised himself, that he’d never go back: not after his last case, which put the people closest to him in grave danger.         But there’s something about these murders that catches his attention, something in the details that the investigators have missed. For Harry, it’s like hearing “the voice of a man he was trying not to remember.” Now, despite his promises, despite everything he risks, Harry throws himself back into the hunt for a figure who haunts him, the monster who got away.STARRED REVIEW  ""Exceptional . . . Nesbo depicts a heartbreakingly conflicted Harry, who both wants to forget the horrors he’s trying to prevent and knows he has to remember them in all their grim detail."" --Publishers Weekly",$21.88,4.3
2544,143282936X,book,hardcover,Swann's Lake of Despair,Charles Salzberg,Five Star," When rare photos‚ a scandalous diary‚ and a beautiful woman all go missing at once‚ the stage is set for three challenging cases for Henry Swann. It begins with an offer to partner up with his slovenly‚ unreliable frenemy‚ Goldblatt. The disbarred lawyer-turned-""facilitator"" would provide the leads and muscle‚ while Swann would do all the fancy footwork. A lost diary by a free-loving Jazz Age flapper is worth enough to someone that Swann takes a beat down on an abandoned boardwalk. Pilfered photos of Marilyn Monroe propel him deep into the past of an alcoholic shutterbug‚ his wife; and he's hired to search for a lonely writer's runaway girlfriend. The cases converge and collide in a finale that lifts the curtain on crucial‚ deadly facts of life for everyone -- including Swann himself. ",$12.24,4.4
2545,1250046564,book,hardcover,The Real Crash: America's Coming Bankruptcy - How to Save Yourself and Your Country,Peter D. Schiff,St. Martin's Press, Peter D Schiff has fully revised and updated his provocative New York Times Wall Street Journal and USA Today bestseller The Real Crash First published in 2012 The Real Crash argues that America is enjoying a government-inflated bubble one that reality will explode with disastrous consequences for the economy and for each of us Since 2012 what has happened with our economy The stock market continues its illusory gains the Fed tapers while some jobs return and yet the fundamental threat to our way of life has only grown worse- much much worse The United States government nearly defaulted on its debts and the solution was to raise the debt limit- to spend yet more money to go even deeper in hock to China and to burden every American with obligations that are impossible to repay With incisive analysis and expert financial understanding Peter D Schiff reveals that the road were on will lead to an abrupt devaluation of our currency and a crash that will upend our power our political system and our way of life This new edition of The Real Crash includes more than 35 000 new words of text which cover -The 2013 government shutdown the debt crisis and how the solution only dug a deeper hole-The IRS political auditing scandal and why the average American should care-What will happen when the government stops inflating the stock and real estate market bubbles-How Detroits bankruptcy mirrors our national situation too many promises not enough revenueTo avoid complete collapse America must drastically reduce government spending and regulations that drain businesses and suppress economic growth eliminate costly and unnecessary agencies stop foreign military escapades and cut entitlements of all kinds for all classes of people And with wisdom born from having predicted the Crash of 2008 Peter D Schiff explains how to protect yourself your family your money and your country from the even greater crash that lies ahead,$16.23,4.2
2546,1613748248,book,hardcover,Lennon on Lennon: Conversations with John Lennon (Musicians in Their Own Words),Jeff Burger,Chicago Review Press," John Lennon was a highly opinionated and controversial figure with a commanding personality and quick wit. And he made a point of living his adventurous life as openly as possible. Whether he was experimenting with LSD, Transcendental Meditation, primal therapy, macrobiotic diets, or recording techniques, the public was on board every step of the way. He spoke candidly about his intense, sometimes tumultuous relationship with Yoko Ono, his split with the Beatles, his squabbles with Paul McCartney, and just about everything else, baring his emotional ups and downs for all to see. By the time he granted his—and this book’s—final interview, only hours before his death, he had become one of the most famous people on the planet and an articulate commentator on politics, human relations, and world peace.Lennon on Lennon is an authoritative, chronologically arranged anthology of some of Lennon’s most illuminating interviews, spanning the years 1964 to 1980. The majority have not been previously available in print, and several of the most important have not been widely available in any format. Interspersed throughout the book are key quotes from dozens of additional Q&As. Together, this material paints a revealing picture of the artist in his own words while offering a window into the cultural atmosphere of the sixties and seventies.",$19.03,4.2
2547,080141993X,book,hardcover,Kaironomia: On the Will-To-Invent,Eric Charles White,Cornell Univ Pr," Book by White, Eric Charles",,
